Product,Demand,Historical_Demand,Sold,Unmet,Fare,Revenue,Legs,Tasks,Assigned_Fleets,Bottleneck_Leg,Bottleneck_Shadow_Price
P019113,4.2,4.49,4.2,0.0,129.0,541.8,AA0315TGPTFB,AA0315,F16C0Y165,AA0315TGPTFB,3.5275
P031026,2.1,1.72,2.1,0.0,258.0,541.8,BA2358QEYHFH -> AA0830IOMQEY,BA2358 -> AA0830,F0C0Y76 -> F16C0Y165,AA0830IOMQEY,8.505
P042925,4.75,4.64,4.75,0.0,114.0,541.5,BA2227ZWSTFB,BA2227,F0C0Y72,BA2227ZWSTFB,0.0
P030976,2.45,2.33,2.45,0.0,221.0,541.45,BA2326IMOTFB,super_BA2326,F12C12Y48,BA2326IMOTFB,2.3
P040464,5.95,6.06,5.95,0.0,91.0,541.45,BA2151TFBQEY,BA2151,F16C0Y165,BA2151TFBQEY,0.0
P006549,2.05,2.27,2.05,0.0,264.0,541.2,AA0227HEMTFB,,,AA0227HEMTFB,0.0
P047130,3.3,3.86,3.3,0.0,164.0,541.2,BA2583ZFHTFB,BA2583,F0C0Y76,BA2583ZFHTFB,0.0
P011258,1.0,0.63,1.0,0.0,541.0,541.0,AA0099TFBBOD -> AA0017NJBTFB,AA0099 -> AA0017,F16C0Y165 -> F16C0Y165,AA0099TFBBOD,8.8275
P045442,5.35,6.28,5.35,0.0,101.0,540.35,BA2571QEYPBL,BA2571,F0C0Y76,BA2571QEYPBL,3.25
P041113,4.25,4.29,4.25,0.0,127.0,539.75,BA2242TFBZWS,BA2242,F0C0Y76,BA2242TFBZWS,1.8175
P002958,1.55,1.44,1.55,0.0,348.0,539.4,AA0096BODTFB,AA0096,F0C0Y76,AA0096BODTFB,3.73
P036834,4.35,4.15,4.35,0.0,124.0,539.4,BA2450QEYZWS,BA2450,F0C0Y76,BA2450QEYZWS,0.875
P039429,6.2,5.78,6.2,0.0,87.0,539.4,BA2064TFBFBU,BA2064,F0C0Y76,BA2064TFBFBU,2.3275
P045860,6.4,6.6,6.05,0.35,89.0,538.45,BA2633QEYTNG,BA2633,F0C0Y76,BA2633QEYTNG,3.625
P031946,1.3,1.12,1.3,0.0,414.0,538.2,AA0103TFBBOD -> BA2218MXTTFB,AA0103 -> super_BA2218,F16C0Y165 -> F0C0Y76,AA0103TFBBOD,2.15
P038416,7.95,8.71,7.8,0.15,69.0,538.2,BA2034SENQEY,BA2034,F0C0Y76,BA2034SENQEY,2.9025
P010702,2.35,2.28,2.35,0.0,229.0,538.15,AA0463MBYTFB,AA0463,F16C0Y165,AA0463MBYTFB,3.405
P025737,12.4,12.49,11.95,0.45,45.0,537.75,BA2159FBUTFB,BA2159,F0C0Y76,BA2159FBUTFB,0.4375
P029610,6.4,5.84,6.4,0.0,84.0,537.6,AA0699HFHTFB,AA0699,F16C0Y165,AA0699HFHTFB,0.185
P032083,1.4,2.08,1.4,0.0,384.0,537.6,AA0759NDJTFB,AA0759,F16C0Y165,AA0759NDJTFB,5.0725
P037722,3.4,3.27,3.4,0.0,158.0,537.2,BA2168QTQQEY,,,BA2168QTQQEY,0.0
P020625,2.05,2.13,2.05,0.0,262.0,537.1,AA0365TNGTFB,AA0365,F16C0Y165,AA0365TNGTFB,4.72
P040596,6.55,6.77,6.55,0.0,82.0,537.1,BA2110TFBQTD,BA2110,F0C0Y76,BA2110TFBQTD,0.31
P031485,5.9,6.16,5.9,0.0,91.0,536.9,BA2196MBYNNI,BA2196,F0C0Y76,BA2196MBYNNI,0.0
P039792,2.95,2.65,2.95,0.0,182.0,536.9,BA2326TFBIMO,,,BA2326TFBIMO,0.0
P029689,3.65,4.66,3.65,0.0,147.0,536.55,BA2369HFHTFB,BA2369,F0C0Y76,BA2369HFHTFB,3.7275
P029744,3.65,3.68,3.65,0.0,147.0,536.55,BA2495HFHTFB,BA2495,F0C0Y72,BA2495HFHTFB,0.33
P032741,3.65,3.98,3.65,0.0,147.0,536.55,BA2452NGSTFB,BA2452,F12C12Y48,BA2452NGSTFB,3.5775
P016744,1.8,1.83,1.8,0.0,298.0,536.4,AA0014TFBFXS,AA0014,F0C0Y76,AA0014TFBFXS,7.25
P029161,3.6,3.3,3.6,0.0,149.0,536.4,BA2049HFHQEY,BA2049,F0C0Y76,BA2049HFHQEY,2.66
P029725,8.05,9.08,7.45,0.6,72.0,536.4,BA2411HFHTFB,BA2411,F0C0Y76,BA2411HFHTFB,1.2775
P033816,1.55,1.01,1.55,0.0,346.0,536.3,AA0087TFBBOD -> BA2246QEYTFB,AA0087 -> BA2246,F16C0Y165 -> F16C0Y165,AA0087TFBBOD,10.995
P016480,2.3,2.16,2.3,0.0,233.0,535.9,AA0520TFBCVS,AA0520,F0C0Y76,AA0520TFBCVS,4.92
P017654,2.85,3.11,2.85,0.0,188.0,535.8,AA0632TFBQIY,AA0632,F16C0Y165,AA0632TFBQIY,5.15
P006494,1.3,1.9,1.3,0.0,412.0,535.6,BA2204TFBZWS -> AA0122GBJTFB,BA2204 -> AA0122,F0C0Y72 -> F0C0Y76,BA2204TFBZWS,0.8025
P032174,1.3,1.1,1.3,0.0,412.0,535.6,AA0087TFBBOD -> BA2452NGSTFB,AA0087 -> BA2452,F16C0Y165 -> F12C12Y48,AA0087TFBBOD,10.995
P046439,9.7,8.81,5.15,4.55,104.0,535.6,BA2580TFBZFH,BA2580,F0C0Y76,BA2580TFBZFH,3.9775
P040125,5.95,6.14,5.95,0.0,90.0,535.5,BA2340TFBNTP,BA2340,F0C0Y72,BA2340TFBNTP,0.055
P046358,3.15,2.76,3.15,0.0,170.0,535.5,BA2565QEYTNG -> BA2629TFBQEY,BA2565 -> BA2629,F16C0Y165 -> F0C0Y76,BA2565QEYTNG,0.0
P023838,2.65,2.4,2.15,0.5,249.0,535.35,AA0095TFBBOD -> BA2133CPJTFB,AA0095 -> BA2133,F0C0Y76 -> F0C0Y76,AA0095TFBBOD,10.31
P017068,1.45,1.32,1.45,0.0,369.0,535.05,AA0069TFBKOV,,,AA0069TFBKOV,0.0
P038593,4.35,3.64,4.35,0.0,123.0,535.05,BA2278SENTFB,BA2278,F12C12Y48,BA2278SENTFB,0.0
P004838,1.55,1.41,1.55,0.0,345.0,534.75,AA0685EFOTFB -> AA0089TFBBOD,AA0685 -> AA0089,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,8.015
P003490,1.85,1.67,1.85,0.0,289.0,534.65,AA0082BODTFB -> BA2314TFBZWS,AA0082 -> BA2314,F16C0Y165 -> F0C0Y76,BA2314TFBZWS,1.015
P024716,3.2,3.17,3.2,0.0,167.0,534.4,BA2363CPJTFB,BA2363,F0C0Y76,BA2363CPJTFB,0.0
P002977,1.3,1.62,1.3,0.0,411.0,534.3,AA0104BODTFB,AA0104,F0C0Y76,AA0104BODTFB,0.0
P042315,2.45,2.51,2.45,0.0,218.0,534.1,AA0678TFBEFO -> BA2409ZWSTFB,AA0678 -> BA2409,F16C0Y165 -> F0C0Y76,BA2409ZWSTFB,0.06
P018599,3.4,3.19,3.4,0.0,157.0,533.8,AA0307TGPTFB -> BA2460TFBCAO,super_AA0307 -> BA2460,F16C0Y165 -> F0C0Y76,BA2460TFBCAO,4.235
P035133,1.4,1.37,1.4,0.0,381.0,533.4,AA0075TFBKOV -> BA2172QEYTFB,AA0075 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P017155,3.7,4.38,3.7,0.0,144.0,532.8,AA0600TFBMBT,AA0600,F16C0Y165,AA0600TFBMBT,0.0
P041702,3.35,3.38,3.35,0.0,159.0,532.65,BA2204TFBZWS -> AA0820TNGTFB,BA2204 -> super_AA0820,F0C0Y72 -> F16C0Y165,BA2204TFBZWS,0.8025
P016997,1.95,1.4,1.95,0.0,273.0,532.35,AA0320TFBTKD -> AA0837TKDIOM,AA0320 -> AA0837,F16C0Y165 -> F16C0Y165,AA0837TKDIOM,5.8325
P019024,3.3,3.0,3.3,0.0,161.0,531.3,AA0302TGPQTQ,super_AA0302,F16C0Y165,AA0302TGPQTQ,0.0
P021541,4.05,4.08,3.85,0.2,138.0,531.3,BA2110TFBQTD -> AA0507TOBTFB,BA2110 -> AA0507,F0C0Y76 -> F16C0Y165,AA0507TOBTFB,1.7125
P040404,10.0,9.69,8.3,1.7,64.0,531.2,BA2057TFBQEY,BA2057,F0C0Y76,BA2057TFBQEY,2.54
P017632,0.95,1.09,0.95,0.0,559.0,531.05,AA0153BODPUA -> AA0099TFBBOD,super_AA0153 -> AA0099,F12C12Y48 -> F16C0Y165,AA0099TFBBOD,8.8275
P015030,1.45,1.04,1.45,0.0,366.0,530.7,AA0097TFBBOD -> AA0495TBOTFB,AA0097 -> AA0495,F16C0Y165 -> F16C0Y165,AA0097TFBBOD,8.795
P016386,1.35,1.56,1.35,0.0,393.0,530.55,AA0668TFBBVT,AA0668,F16C0Y165,AA0668TFBBVT,5.05
P042926,4.05,4.71,4.05,0.0,131.0,530.55,BA2227ZWSTFB,BA2227,F0C0Y72,BA2227ZWSTFB,0.0
P032485,5.15,4.74,5.15,0.0,103.0,530.45,BA2092NGSQEY,super_BA2092,F0C0Y76,BA2092NGSQEY,0.13
P031752,3.9,4.11,3.9,0.0,136.0,530.4,AA3477MHCTFB,AA3477,F0C0Y76,AA3477MHCTFB,3.65
P037548,5.1,4.9,5.1,0.0,104.0,530.4,BA2105QTDTFB,BA2105,F0C0Y76,BA2105QTDTFB,2.2975
P039570,5.3,5.2,5.2,0.1,102.0,530.4,BA2284TFBGDB,BA2284,F0C0Y76,BA2284TFBGDB,4.3875
P006872,5.35,5.08,5.25,0.1,101.0,530.25,AA0758TFBNDJ -> AA0693HFHTFB,AA0758 -> AA0693,F16C0Y165 -> F16C0Y165,AA0758TFBNDJ,0.885
P011500,1.9,1.64,1.9,0.0,279.0,530.1,AA0039NTQTFB,AA0039,F16C0Y165,AA0039NTQTFB,4.8925
P040123,4.65,4.46,4.65,0.0,114.0,530.1,BA2340TFBNTP,BA2340,F0C0Y72,BA2340TFBNTP,0.055
P042267,1.25,1.02,1.25,0.0,424.0,530.0,AA0101TFBBOD -> BA2409ZWSTFB,AA0101 -> BA2409,F16C0Y165 -> F0C0Y76,AA0101TFBBOD,4.9175
P023669,5.35,6.1,5.35,0.0,99.0,529.65,AA0328TFBTKD -> BA2487CMJTFB,AA0328 -> BA2487,F16C0Y165 -> F16C0Y165,AA0328TFBTKD,3.0975
P042540,3.35,2.86,3.35,0.0,158.0,529.3,AA0604TFBMBT -> BA2265ZWSTFB,AA0604 -> BA2265,F16C0Y165 -> F16C0Y165,AA0604TFBMBT,3.6125
P045741,7.9,8.55,7.9,0.0,67.0,529.3,BA2570QEYTFB,BA2570,F16C0Y165,BA2570QEYTFB,0.16
P011262,1.45,1.41,1.45,0.0,365.0,529.25,AA0099TFBBOD -> AA0017NJBTFB,AA0099 -> AA0017,F16C0Y165 -> F16C0Y165,AA0099TFBBOD,8.8275
P044732,3.65,3.29,3.65,0.0,145.0,529.25,BA2644PBLQEY,super_BA2644,F0C0Y76,BA2644PBLQEY,2.4625
P039691,7.35,7.46,7.35,0.0,72.0,529.2,BA2378TFBHFH,BA2378,F0C0Y76,BA2378TFBHFH,0.81
P039761,2.1,1.98,2.1,0.0,252.0,529.2,BA2324TFBHUG,super_BA2324,F12C12Y48,BA2324TFBHUG,2.685
P010752,2.05,2.02,2.05,0.0,258.0,528.9,AA0477MBYTFB,AA0477,F0C0Y76,AA0477MBYTFB,5.785
P011036,2.25,2.0,2.25,0.0,235.0,528.75,BA2118TFBZZD -> AA0453MBYTFB,BA2118 -> AA0453,F0C0Y76 -> F16C0Y165,BA2118TFBZZD,4.8425
P002216,1.9,1.6,1.9,0.0,278.0,528.2,AA0152BODPUA,,,AA0152BODPUA,0.0
P019998,1.65,1.28,1.65,0.0,320.0,528.0,AA0251TKEMBY,AA0251,F16C0Y165,AA0251TKEMBY,7.4
P020169,5.85,6.28,4.0,1.85,132.0,528.0,AA0225TKETGP,super_AA0225,F16C0Y165,AA0225TKETGP,3.595
P043253,3.3,2.7,3.3,0.0,160.0,528.0,AA0821TFBTNG -> BA2267ZWSTFB,super_AA0821 -> BA2267,F16C0Y165 -> F12C12Y48,AA0821TFBTNG,0.4875
P045773,2.75,3.02,2.75,0.0,192.0,528.0,BA2635QEYTGP,super_BA2635,F0C0Y76,BA2635QEYTGP,3.8225
P029093,2.55,2.65,2.55,0.0,207.0,527.85,AA0020TFBPSE -> AA0699HFHTFB,AA0020 -> AA0699,F16C0Y165 -> F16C0Y165,AA0020TFBPSE,8.375
P035660,3.45,2.89,3.45,0.0,153.0,527.85,AA3462QEYPOU,AA3462,F16C0Y165,AA3462QEYPOU,0.0
P040594,7.65,7.26,7.65,0.0,69.0,527.85,BA2110TFBQTD,BA2110,F0C0Y76,BA2110TFBQTD,0.31
P040549,5.8,6.29,5.8,0.0,91.0,527.8,BA2102TFBQTD,BA2102,F0C0Y76,BA2102TFBQTD,0.0
P018054,3.85,3.36,3.85,0.0,137.0,527.45,AA0226TFBTKD,super_AA0226,F16C0Y165,AA0226TFBTKD,1.075
P041824,2.65,2.51,2.65,0.0,199.0,527.35,BA2474TUTTFB,super_BA2474,F0C0Y76,BA2474TUTTFB,4.915
P046106,1.75,1.76,1.75,0.0,301.0,526.75,AA0877QEYIOM -> BA2629TFBQEY,AA0877 -> BA2629,F16C0Y165 -> F0C0Y76,AA0877QEYIOM,1.8275
P027942,1.15,0.91,1.15,0.0,458.0,526.7,AA0129TFBGBJ -> BA2411HFHTFB,AA0129 -> BA2411,F16C0Y165 -> F0C0Y76,AA0129TFBGBJ,9.3375
P013157,2.35,2.36,1.95,0.4,270.0,526.5,AA0400QEYTKD -> AA0865TKDMJI,AA0400 -> AA0865,F16C0Y165 -> F0C0Y76,AA0865TKDMJI,8.4075
P033011,1.35,1.42,1.35,0.0,390.0,526.5,AA0835PBLIOM,AA0835,F16C0Y165,AA0835PBLIOM,6.9
P030095,2.35,2.22,2.35,0.0,224.0,526.4,AA0368TFBTNG -> AA0699HFHTFB,AA0368 -> AA0699,F16C0Y165 -> F16C0Y165,AA0368TFBTNG,5.0625
P015282,1.45,1.02,1.45,0.0,363.0,526.35,AA0129TFBGBJ -> AA0487TBOTFB,AA0129 -> AA0487,F16C0Y165 -> F0C0Y76,AA0129TFBGBJ,9.3375
P003475,0.95,0.64,0.95,0.0,554.0,526.3,AA0120BODTFB -> BA2584TFBZFH,AA0120 -> BA2584,F16C0Y165 -> F0C0Y76,BA2584TFBZFH,7.035
P033505,2.6,2.91,2.6,0.0,202.0,525.2,AA3461POUQEY,AA3461,F0C0Y76,AA3461POUQEY,0.83
P040573,5.0,5.09,5.0,0.0,105.0,525.0,BA2106TFBQTD,BA2106,F0C0Y76,BA2106TFBQTD,3.2
P006250,1.1,1.06,1.1,0.0,477.0,524.7,AA0632TFBQIY -> AA0128GBJTFB,AA0632 -> AA0128,F16C0Y165 -> F16C0Y165,AA0632TFBQIY,5.15
P032972,3.3,2.67,3.3,0.0,159.0,524.7,BA2349NTPTFB,BA2349,F0C0Y76,BA2349NTPTFB,5.3875
P033432,3.8,3.45,3.8,0.0,138.0,524.4,BA2644QEYFVH -> AA3463POUQEY,super_BA2644 -> AA3463,F0C0Y76 -> F0C0Y76,AA3463POUQEY,5.5975
P043953,5.7,5.14,5.7,0.0,92.0,524.4,BA2389ZZKTFB,BA2389,F16C0Y165,BA2389ZZKTFB,0.0
P022833,4.15,4.03,4.0,0.15,131.0,524.0,AA0672TFBEFO -> BA2485CMJTFB,AA0672 -> BA2485,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P042970,4.0,4.15,4.0,0.0,131.0,524.0,BA2267ZWSTFB,BA2267,F12C12Y48,BA2267ZWSTFB,0.0
P047015,2.7,2.09,2.7,0.0,194.0,523.8,AA0476TFBMBY -> BA2543ZFHTFB,AA0476 -> BA2543,F16C0Y165 -> F0C0Y76,AA0476TFBMBY,0.565
P013236,7.6,6.94,2.8,4.8,187.0,523.6,AA0254MBYQWS -> AA0560QEYMBY,AA0254 -> AA0560,F16C0Y165 -> F16C0Y165,AA0254MBYQWS,4.4775
P019088,4.4,5.15,4.4,0.0,119.0,523.6,AA0307TGPTFB,super_AA0307,F16C0Y165,AA0307TGPTFB,0.42
P036328,5.75,5.2,5.75,0.0,91.0,523.25,BA2130QEYTFB,BA2130,F0C0Y76,BA2130QEYTFB,0.0
P045733,5.75,5.13,5.75,0.0,91.0,523.25,BA2544QEYTFB,BA2544,F16C0Y165,BA2544QEYTFB,0.675
P004371,5.45,5.45,5.45,0.0,96.0,523.2,AA0061DEWBOD,super_AA0061,F12C12Y48,AA0061DEWBOD,0.0
P034486,2.4,2.84,2.4,0.0,218.0,523.2,AA0014TFBFXS -> BA2068QEYTFB,AA0014 -> BA2068,F0C0Y76 -> F0C0Y76,AA0014TFBFXS,7.25
P039628,5.45,5.98,5.45,0.0,96.0,523.2,BA2192TFBHFH,BA2192,F0C0Y76,BA2192TFBHFH,0.0
P039762,8.25,7.42,5.45,2.8,96.0,523.2,BA2324TFBHUG,super_BA2324,F12C12Y48,BA2324TFBHUG,2.685
P033041,2.5,2.31,2.5,0.0,209.16,522.9,AA0879PBLMJI,AA0879,F16C0Y165,AA0879PBLMJI,4.99
P005669,3.9,4.85,3.9,0.0,134.0,522.6,AA0184GBJBOD,AA0184,F0C0Y76,AA0184GBJBOD,0.0
P043187,2.5,2.58,2.5,0.0,209.0,522.5,AA0250MBYTKE -> AA0708ZWSMBY,AA0250 -> AA0708,F16C0Y165 -> F0C0Y76,AA0708ZWSMBY,3.1625
P007858,4.35,5.08,4.35,0.0,120.0,522.0,AA0067LUOTJU,super_AA0067,F0C0Y76,AA0067LUOTJU,0.0
P015375,4.05,4.66,3.6,0.45,145.0,522.0,BA2248TFBHFH -> AA0491TBOTFB,BA2248 -> AA0491,F0C0Y76 -> F16C0Y165,AA0491TBOTFB,2.01
P044688,3.6,3.03,3.6,0.0,145.0,522.0,BA2574PBLQEY,BA2574,F0C0Y76,BA2574PBLQEY,0.0
P000831,3.75,3.95,3.7,0.05,141.0,521.7,AA0051BODGBJ,super_AA0051,F12C12Y48,AA0051BODGBJ,5.56
P035452,3.7,3.68,3.7,0.0,141.0,521.7,BA2095QEYNGS,BA2095,F0C0Y76,BA2095QEYNGS,3.005
P037972,2.85,2.86,2.85,0.0,183.0,521.55,BA2219QVXTFB,BA2219,F0C0Y76,BA2219QVXTFB,0.1875
P035612,1.75,1.45,1.75,0.0,298.0,521.5,AA0809QEYPHH,AA0809,F16C0Y165,AA0809QEYPHH,10.395
P040111,3.5,3.31,3.5,0.0,149.0,521.5,BA2461TFBNGS,BA2461,F12C12Y48,BA2461TFBNGS,3.1525
P004286,1.25,1.46,1.25,0.0,417.0,521.25,BA2100TFBQTD -> AA0521CVSTFB,BA2100 -> AA0521,F0C0Y76 -> F0C0Y76,AA0521CVSTFB,5.545
P046440,3.75,3.65,3.75,0.0,139.0,521.25,BA2580TFBZFH,BA2580,F0C0Y76,BA2580TFBZFH,3.9775
P003898,2.1,1.96,2.1,0.0,248.0,520.8,BA2151TFBQEY -> AA0025CPTTFB,BA2151 -> AA0025,F16C0Y165 -> F16C0Y165,AA0025CPTTFB,7.575
P017544,2.4,2.19,2.4,0.0,217.0,520.8,AA0530TFBPOU,AA0530,F16C0Y165,AA0530TFBPOU,2.62
P020259,2.45,2.85,2.1,0.35,248.0,520.8,BA2627TFBQEY -> AA0143QEYBOD -> AA0363TNGTFB,BA2627 -> AA0143 -> AA0363,F12C12Y48 -> F0C0Y76 -> F16C0Y165,AA0143QEYBOD,9.68
P038570,4.65,4.62,4.65,0.0,112.0,520.8,BA2222SENTFB,BA2222,F0C0Y76,BA2222SENTFB,0.315
P002378,1.5,0.99,1.5,0.0,347.0,520.5,AA0134BODQEY,AA0134,F0C0Y76,AA0134BODQEY,0.0
P025398,1.5,1.13,1.5,0.0,347.0,520.5,AA0089TFBBOD -> BA2455CAOTFB,AA0089 -> BA2455,F16C0Y165 -> F0C0Y76,AA0089TFBBOD,8.015
P005606,1.1,1.02,1.1,0.0,473.0,520.3,AA0007FXSTFB,AA0007,F0C0Y76,AA0007FXSTFB,9.645
P046615,11.7,9.88,6.05,5.65,86.0,520.3,BA2546TKDQEY,BA2546,F0C0Y76,BA2546TKDQEY,3.4275
P039000,1.35,1.34,1.35,0.0,385.0,519.75,AA0891TBOIOM,AA0891,F16C0Y165,AA0891TBOIOM,8.9775
P034529,0.95,0.87,0.95,0.0,547.0,519.65,AA0051BODGBJ -> AA0099TFBBOD -> BA2014QEYTFB,super_AA0051 -> AA0099 -> BA2014,F12C12Y48 -> F16C0Y165 -> F16C0Y165,AA0099TFBBOD,8.8275
P018253,2.65,2.52,2.65,0.0,196.0,519.4,AA0512TFBTOB,AA0512,F16C0Y165,AA0512TFBTOB,4.4325
P027943,1.4,1.06,1.4,0.0,371.0,519.4,AA0129TFBGBJ -> BA2411HFHTFB,AA0129 -> BA2411,F16C0Y165 -> F0C0Y76,AA0129TFBGBJ,9.3375
P039423,2.35,2.22,2.35,0.0,221.0,519.35,BA2462TFBCAO,BA2462,F12C12Y48,BA2462TFBCAO,1.855
P041242,4.85,6.49,4.85,0.0,107.0,518.95,BA2388TFBZZK,BA2388,F0C0Y76,BA2388TFBZZK,0.165
P001400,2.1,1.97,2.1,0.0,247.0,518.7,AA0136BODQEY -> AA0620QEYMBT,AA0136 -> AA0620,F16C0Y165 -> F16C0Y165,AA0136BODQEY,0.0
P020817,1.05,1.13,1.05,0.0,494.0,518.7,AA0101TFBBOD -> AA0503TOBTFB,AA0101 -> AA0503,F16C0Y165 -> F16C0Y165,AA0101TFBBOD,4.9175
P041468,4.25,4.0,4.25,0.0,122.0,518.5,BA2370TKDQEY,BA2370,F0C0Y76,BA2370TKDQEY,0.91
P017779,3.2,2.63,3.2,0.0,162.0,518.4,AA0558TFBQTQ,AA0558,F16C0Y165,AA0558TFBQTQ,0.395
P007490,1.75,2.0,1.75,0.0,296.0,518.0,AA0636TFBQIY -> AA0072KOVTFB,AA0636 -> AA0072,F16C0Y165 -> F16C0Y165,AA0636TFBQIY,0.0
P017307,2.8,2.6,2.8,0.0,185.0,518.0,AA0460TFBMBY,AA0460,F16C0Y165,AA0460TFBMBY,2.535
P036375,7.4,7.01,7.4,0.0,70.0,518.0,BA2172QEYTFB,BA2172,F16C0Y165,BA2172QEYTFB,1.675
P016879,1.45,1.18,1.45,0.0,357.0,517.65,AA0191BODGBJ -> AA0101TFBBOD,AA0191 -> AA0101,F0C0Y76 -> F16C0Y165,AA0191BODGBJ,4.9175
P042094,4.35,3.5,4.35,0.0,119.0,517.65,AA0474TFBMBY -> BA2479ZMXTFB,AA0474 -> BA2479,F16C0Y165 -> F0C0Y76,AA0474TFBMBY,0.5025
P044951,4.35,5.11,4.35,0.0,119.0,517.65,BA2537QEYCPJ,BA2537,F0C0Y76,BA2537QEYCPJ,0.0
P017635,2.3,2.21,2.3,0.0,225.0,517.5,AA0630TFBQIY,AA0630,F16C0Y165,AA0630TFBQIY,3.3625
P017679,2.3,2.16,2.3,0.0,225.0,517.5,AA0642TFBQIY,AA0642,F0C0Y76,AA0642TFBQIY,2.235
P030844,2.3,2.05,2.3,0.0,225.0,517.5,BA2326HUGTFB,,,BA2326HUGTFB,0.0
P043451,4.5,4.18,4.5,0.0,115.0,517.5,BA2117ZZDTFB,BA2117,F0C0Y76,BA2117ZZDTFB,0.0
P039932,2.6,2.13,2.6,0.0,199.0,517.4,AA3472TFBMHC,AA3472,F0C0Y76,AA3472TFBMHC,3.65
P013386,2.35,2.32,2.35,0.0,220.0,517.0,AA0582QEYTOB,AA0582,F16C0Y165,AA0582QEYTOB,0.6875
P029211,4.7,5.21,4.7,0.0,110.0,517.0,BA2353HFHQEY,BA2353,F0C0Y76,BA2353HFHQEY,3.0325
P035291,4.7,5.11,4.7,0.0,110.0,517.0,AA3478QEYMHC,AA3478,F0C0Y76,AA3478QEYMHC,2.3175
P041013,2.35,2.22,2.35,0.0,220.0,517.0,BA2473TFBTUT,,,BA2473TFBTUT,0.0
P010144,1.9,2.03,1.9,0.0,272.0,516.8,AA0244MBYNFY,super_AA0244,F16C0Y165,AA0244MBYNFY,6.365
P010681,1.9,1.98,1.9,0.0,272.0,516.8,AA0461MBYTFB,AA0461,F16C0Y165,AA0461MBYTFB,4.395
P041072,4.1,4.1,4.1,0.0,126.0,516.6,BA2430TFBZMX,BA2430,F0C0Y76,BA2430TFBZMX,5.8025
P045749,4.1,3.79,4.1,0.0,126.0,516.6,BA2624QEYTFB,BA2624,F16C0Y165,BA2624QEYTFB,0.4925
P021744,6.55,6.66,5.8,0.75,89.0,516.2,BA2068QEYTFB -> AA0587TOBQEY,BA2068 -> AA0587,F0C0Y76 -> F16C0Y165,BA2068QEYTFB,2.2225
P046806,5.8,6.63,5.8,0.0,89.0,516.2,BA2632TNGQEY,BA2632,F0C0Y76,BA2632TNGQEY,0.0
P006336,1.85,1.37,1.85,0.0,279.0,516.15,AA0128GBJTFB,AA0128,F16C0Y165,AA0128GBJTFB,0.0
P038412,4.65,4.0,4.65,0.0,111.0,516.15,BA2034SENQEY,BA2034,F0C0Y76,BA2034SENQEY,2.9025
P008514,2.15,2.33,2.15,0.0,240.0,516.0,AA0607MBTTFB -> BA2047TFBQEY,AA0607 -> BA2047,F0C0Y76 -> F0C0Y72,AA0607MBTTFB,5.8575
P020288,1.5,1.37,1.5,0.0,344.0,516.0,AA0093TFBBOD -> AA0373TNGTFB,AA0093 -> AA0373,F16C0Y165 -> F16C0Y165,AA0093TFBBOD,6.7525
P027909,3.35,3.33,3.35,0.0,154.0,515.9,BA2299TFBFVH -> BA2495HFHTFB,BA2299 -> BA2495,F16C0Y165 -> F0C0Y72,BA2495HFHTFB,0.33
P039314,3.35,3.28,3.35,0.0,154.0,515.9,BA2368TFBCPJ,BA2368,F0C0Y76,BA2368TFBCPJ,0.28
P039947,3.85,4.43,3.85,0.0,134.0,515.9,AA3474TFBMHC,AA3474,F0C0Y76,AA3474TFBMHC,3.65
P024757,2.85,2.67,2.85,0.0,181.0,515.85,BA2624QEYTFB -> BA2422CPJQEY,BA2624 -> BA2422,F16C0Y165 -> F0C0Y76,BA2422CPJQEY,3.3325
P039427,10.25,9.09,9.55,0.7,54.0,515.7,BA2064TFBFBU,BA2064,F0C0Y76,BA2064TFBFBU,2.3275
P021183,5.6,6.17,5.6,0.0,92.0,515.2,BA2644QEYFVH -> AA0587TOBQEY,super_BA2644 -> AA0587,F0C0Y76 -> F16C0Y165,AA0587TOBQEY,0.565
P029212,3.2,3.05,3.2,0.0,161.0,515.2,BA2353HFHQEY,BA2353,F0C0Y76,BA2353HFHQEY,3.0325
P004478,1.7,1.31,1.7,0.0,303.0,515.1,AA0121TFBBOD -> AA0003EDBTFB,AA0121 -> AA0003,F0C0Y76 -> F16C0Y165,AA0121TFBBOD,8.01
P028659,1.7,2.41,1.7,0.0,303.0,515.1,AA0699HFHTFB -> AA0875TFBMJI,AA0699 -> AA0875,F16C0Y165 -> F16C0Y165,AA0875TFBMJI,12.19
P032743,2.55,1.71,2.55,0.0,202.0,515.1,BA2452NGSTFB,BA2452,F12C12Y48,BA2452NGSTFB,3.5775
P006571,1.95,2.24,1.95,0.0,264.0,514.8,AA0467MBYTFB -> AA0243HEMMBY,AA0467 -> AA0243,F16C0Y165 -> F16C0Y165,AA0243HEMMBY,3.7125
P033430,5.0,5.18,4.4,0.6,117.0,514.8,BA2644QEYFVH -> AA3463POUQEY,super_BA2644 -> AA3463,F0C0Y76 -> F0C0Y76,AA3463POUQEY,5.5975
