Product,Max_Demand,Sold_Tickets,Legs,Tasks,Assigned_Fleets
P041668,0.61,0.61,AA0820TNGTFB,super_AA0820,F16C0Y165
P041669,30.520290404250005,30.52,AA0820TNGTFB,super_AA0820,F16C0Y165
P041670,12.81,12.81,AA0820TNGTFB,super_AA0820,F16C0Y165
P041671,10.57,10.57,AA0820TNGTFB,super_AA0820,F16C0Y165
P041672,8.26,8.26,AA0820TNGTFB,super_AA0820,F16C0Y165
P041674,1.78,1.78,AA0820TNGTFB,super_AA0820,F16C0Y165
P041677,11.494842271405238,11.49,AA0820TNGTFB,super_AA0820,F16C0Y165
P041678,0.95,0.95,AA0820TNGTFB,super_AA0820,F16C0Y165
P041687,22.87361601906268,22.87,BA2399CPJTFB -> BA2412TNGCPJ,BA2399 -> BA2412,F16C0Y165 -> F16C0Y165
P041693,19.5301727417688,19.53,BA2580TFBZFH -> AA0820TNGTFB,BA2580 -> super_AA0820,F16C0Y165 -> F16C0Y165
P041699,11.429307959220452,11.43,BA2580TFBZFH -> AA0820TNGTFB,BA2580 -> super_AA0820,F16C0Y165 -> F16C0Y165
P041713,17.391735212862205,17.39,BA2114TFBZZD -> AA0820TNGTFB,BA2114 -> super_AA0820,F16C0Y165 -> F16C0Y165
P041715,2.29,2.29,BA2114TFBZZD -> AA0820TNGTFB,BA2114 -> super_AA0820,F16C0Y165 -> F16C0Y165
P041728,5.037750786987363,5.04,AA0103TFBBOD -> AA0755TUMTFB,AA0103 -> AA0755,F16C0Y165 -> F16C0Y165
P041756,2.3200000000000003,2.32,AA0755TUMTFB,AA0755,F16C0Y165
P041757,62.89,46.43,AA0755TUMTFB,AA0755,F16C0Y165
P041758,9.28,9.28,AA0755TUMTFB,AA0755,F16C0Y165
P041759,48.06999999999999,48.07,AA0755TUMTFB,AA0755,F16C0Y165
P041760,14.039999999999996,14.04,AA0755TUMTFB,AA0755,F16C0Y165
P041761,9.09,9.09,AA0755TUMTFB,AA0755,F16C0Y165
P041762,10.14,10.14,AA0755TUMTFB,AA0755,F16C0Y165
P041765,13.57,13.57,AA0755TUMTFB,AA0755,F16C0Y165
P041766,7.02,7.02,AA0755TUMTFB,AA0755,F16C0Y165
P041767,3.0,3.0,BA2473TUTMBT,super_BA2473,F16C0Y165
P041768,23.30036352922997,23.3,BA2473TUTMBT,super_BA2473,F16C0Y165
P041769,5.926448521958553,5.93,BA2473TUTMBT,super_BA2473,F16C0Y165
P041770,28.736673747333608,28.74,BA2473TUTMBT,super_BA2473,F16C0Y165
P041773,8.819834542439564,8.82,BA2473TUTMBT,super_BA2473,F16C0Y165
P041775,39.69277111145752,39.69,BA2473TUTMBT,super_BA2473,F16C0Y165
P041776,11.547495345579843,11.55,BA2473TUTMBT,super_BA2473,F16C0Y165
P041777,6.002776454919091,6.0,BA2473TUTMBT,super_BA2473,F16C0Y165
P041778,7.140000000000001,7.14,BA2467TUTMBY,BA2467,F16C0Y165
P041779,18.95046083348636,18.95,BA2467TUTMBY,BA2467,F16C0Y165
P041780,6.05,6.05,BA2467TUTMBY,BA2467,F16C0Y165
P041781,10.34,10.34,BA2467TUTMBY,BA2467,F16C0Y165
P041782,15.043716376750789,15.04,BA2467TUTMBY,BA2467,F16C0Y165
P041783,5.105546327698096,5.11,BA2467TUTMBY,BA2467,F16C0Y165
P041784,2.85,2.85,BA2467TUTMBY,BA2467,F16C0Y165
P041785,1.85,1.85,BA2467TUTMBY,BA2467,F16C0Y165
P041786,40.47999999999999,40.48,BA2467TUTMBY,BA2467,F16C0Y165
P041787,14.748514057483977,14.75,BA2467TUTMBY,BA2467,F16C0Y165
P041788,5.78,5.78,BA2467TUTMBY,BA2467,F16C0Y165
P041789,10.250000000000002,10.25,BA2475TUTMBY,super_BA2475,F0C0Y76
P041790,20.39161529770621,2.17,BA2475TUTMBY,super_BA2475,F0C0Y76
P041791,11.08,11.08,BA2475TUTMBY,super_BA2475,F0C0Y76
P041792,11.560000000000002,11.56,BA2475TUTMBY,super_BA2475,F0C0Y76
P041793,15.398192433221164,15.4,BA2475TUTMBY,super_BA2475,F0C0Y76
P041794,0.95,0.95,BA2475TUTMBY,super_BA2475,F0C0Y76
P041795,2.5,2.5,BA2475TUTMBY,super_BA2475,F0C0Y76
P041796,2.66,2.66,BA2475TUTMBY,super_BA2475,F0C0Y76
P041798,13.129806845863245,13.13,BA2475TUTMBY,super_BA2475,F0C0Y76
P041799,6.300000000000001,6.3,BA2475TUTMBY,super_BA2475,F0C0Y76
P041803,19.90517367476612,19.91,BA2181TFBQEY -> BA2474TUTTFB,BA2181 -> super_BA2474,F16C0Y165 -> F16C0Y165
P041808,1.37,1.37,BA2181TFBQEY -> BA2474TUTTFB,BA2181 -> super_BA2474,F16C0Y165 -> F16C0Y165
P041809,11.422484930885744,11.42,BA2181TFBQEY -> BA2474TUTTFB,BA2181 -> super_BA2474,F16C0Y165 -> F16C0Y165
P041810,5.67761407144364,5.68,BA2181TFBQEY -> BA2474TUTTFB,BA2181 -> super_BA2474,F16C0Y165 -> F16C0Y165
P041812,3.1,3.1,BA2478TUTQEY,super_BA2478,F16C0Y165
P041813,6.534753293393254,6.53,BA2478TUTQEY,super_BA2478,F16C0Y165
P041814,11.55,11.55,BA2478TUTQEY,super_BA2478,F16C0Y165
P041815,12.125452584523572,12.13,BA2478TUTQEY,super_BA2478,F16C0Y165
P041816,3.82,3.82,BA2478TUTQEY,super_BA2478,F16C0Y165
P041819,10.77,10.77,BA2478TUTQEY,super_BA2478,F16C0Y165
P041820,2.2700000000000005,2.27,BA2478TUTQEY,super_BA2478,F16C0Y165
P041821,4.99,4.99,BA2478TUTQEY,super_BA2478,F16C0Y165
P041822,2.07,2.07,BA2474TUTTFB,super_BA2474,F16C0Y165
P041823,9.43,9.43,BA2474TUTTFB,super_BA2474,F16C0Y165
P041824,2.51,2.51,BA2474TUTTFB,super_BA2474,F16C0Y165
P041825,22.5,22.5,BA2474TUTTFB,super_BA2474,F16C0Y165
P041826,1.99,1.99,BA2474TUTTFB,super_BA2474,F16C0Y165
P041827,6.89,6.89,BA2474TUTTFB,super_BA2474,F16C0Y165
P041828,2.73,2.73,BA2474TUTTFB,super_BA2474,F16C0Y165
P041829,2.8500000000000005,2.85,BA2474TUTTFB,super_BA2474,F16C0Y165
P041830,30.01,30.01,BA2474TUTTFB,super_BA2474,F16C0Y165
P041831,9.679999999999998,9.68,BA2474TUTTFB,super_BA2474,F16C0Y165
P041832,5.96,5.96,BA2474TUTTFB,super_BA2474,F16C0Y165
P041834,0.04,0.04,BA2042QEYTFB -> BA2478TUTQEY,BA2042 -> super_BA2478,F16C0Y165 -> F16C0Y165
P041835,5.731937794280301,5.73,BA2042QEYTFB -> BA2478TUTQEY,BA2042 -> super_BA2478,F16C0Y165 -> F16C0Y165
P041836,0.67,0.67,BA2042QEYTFB -> BA2478TUTQEY,BA2042 -> super_BA2478,F16C0Y165 -> F16C0Y165
P041838,4.881936296635713,4.88,BA2042QEYTFB -> BA2478TUTQEY,BA2042 -> super_BA2478,F16C0Y165 -> F16C0Y165
P041839,8.103365377794486,8.1,BA2042QEYTFB -> BA2478TUTQEY,BA2042 -> super_BA2478,F16C0Y165 -> F16C0Y165
P041841,1.3000000000000005,1.3,BA2042QEYTFB -> BA2478TUTQEY,BA2042 -> super_BA2478,F16C0Y165 -> F16C0Y165
P041842,0.04,0.04,BA2042QEYTFB -> BA2478TUTQEY,BA2042 -> super_BA2478,F16C0Y165 -> F16C0Y165
P041843,5.535823470527236,5.54,BA2042QEYTFB -> BA2478TUTQEY,BA2042 -> super_BA2478,F16C0Y165 -> F16C0Y165
P041844,1.27,1.27,BA2478TUTTFB,,
P041845,0.05,0.05,BA2478TUTTFB,,
P041847,6.96,6.96,BA2478TUTTFB,,
P041849,4.958620907288333,4.96,BA2478TUTTFB,,
P041850,8.24354184196897,8.24,BA2478TUTTFB,,
P041852,15.68,15.68,BA2478TUTTFB,,
P041853,3.17,3.17,BA2478TUTTFB,,
P041854,2.64,2.64,BA2478TUTTFB,,
P041863,22.964173628296287,22.45,AA0614TFBMBT -> BA2001ZLNTFB,AA0614 -> BA2001,F16C0Y165 -> F0C0Y76
P041866,0.27,0.27,AA0610TFBMBT -> BA2203ZLNTFB,AA0610 -> BA2203,F16C0Y165 -> F16C0Y165
P041867,17.245540779272154,17.25,AA0610TFBMBT -> BA2203ZLNTFB,AA0610 -> BA2203,F16C0Y165 -> F16C0Y165
P041874,24.29088905255554,24.29,AA0610TFBMBT -> BA2203ZLNTFB,AA0610 -> BA2203,F16C0Y165 -> F16C0Y165
P041878,17.434881045600875,17.43,AA0612TFBMBT -> BA2203ZLNTFB,AA0612 -> BA2203,F16C0Y165 -> F16C0Y165
P041889,17.404967248576558,17.4,AA0606TFBMBT -> BA2207ZLNTFB,AA0606 -> BA2207,F16C0Y165 -> F16C0Y165
P041896,23.354490358440188,10.2,AA0606TFBMBT -> BA2207ZLNTFB,AA0606 -> BA2207,F16C0Y165 -> F16C0Y165
P041900,17.632374389983475,17.63,AA0608TFBMBT -> BA2207ZLNTFB,AA0608 -> BA2207,F16C0Y165 -> F16C0Y165
P041916,0.46,0.46,AA0450TFBMBY -> BA2001ZLNTFB,AA0450 -> BA2001,F16C0Y165 -> F0C0Y76
P041933,1.2,1.2,AA0470TFBMBY -> BA2203ZLNTFB,AA0470 -> BA2203,F16C0Y165 -> F16C0Y165
P041940,23.9519303486638,23.75,AA0470TFBMBY -> BA2203ZLNTFB,AA0470 -> BA2203,F16C0Y165 -> F16C0Y165
P041957,19.664246018686494,19.66,AA0456TFBMBY -> BA2207ZLNTFB,AA0456 -> BA2207,F16C0Y165 -> F16C0Y165
P041976,2.1,2.1,BA2001ZLNTFB,BA2001,F0C0Y76
P041978,1.04,1.04,BA2001ZLNTFB,BA2001,F0C0Y76
P041979,19.98726302012048,19.99,BA2001ZLNTFB,BA2001,F0C0Y76
P041980,12.528661698346465,12.53,BA2001ZLNTFB,BA2001,F0C0Y76
P041981,5.393294130237266,5.39,BA2001ZLNTFB,BA2001,F0C0Y76
P041982,8.719384427396509,8.72,BA2001ZLNTFB,BA2001,F0C0Y76
P041983,1.18,1.18,BA2001ZLNTFB,BA2001,F0C0Y76
P041986,2.14,2.14,BA2001ZLNTFB,BA2001,F0C0Y76
P041987,3.9299999999999993,3.93,BA2203ZLNTFB,BA2203,F16C0Y165
P041988,6.829999999999999,6.83,BA2203ZLNTFB,BA2203,F16C0Y165
P041989,3.500000000000001,3.5,BA2203ZLNTFB,BA2203,F16C0Y165
P041990,2.58,2.58,BA2203ZLNTFB,BA2203,F16C0Y165
P041991,13.366429720747238,13.37,BA2203ZLNTFB,BA2203,F16C0Y165
P041992,5.01110359675042,5.01,BA2203ZLNTFB,BA2203,F16C0Y165
P041993,4.690000000000001,4.69,BA2203ZLNTFB,BA2203,F16C0Y165
P041994,0.66,0.66,BA2203ZLNTFB,BA2203,F16C0Y165
P041995,13.37,13.37,BA2203ZLNTFB,BA2203,F16C0Y165
P041996,14.62,14.62,BA2203ZLNTFB,BA2203,F16C0Y165
P041997,12.25,12.25,BA2203ZLNTFB,BA2203,F16C0Y165
P041998,8.84,8.84,BA2207ZLNTFB,BA2207,F16C0Y165
P041999,7.980000000000001,7.98,BA2207ZLNTFB,BA2207,F16C0Y165
P042000,2.0,2.0,BA2207ZLNTFB,BA2207,F16C0Y165
P042001,4.3,4.3,BA2207ZLNTFB,BA2207,F16C0Y165
P042002,5.03,5.03,BA2207ZLNTFB,BA2207,F16C0Y165
P042003,11.350000000000003,11.35,BA2207ZLNTFB,BA2207,F16C0Y165
P042004,8.49,8.49,BA2207ZLNTFB,BA2207,F16C0Y165
P042005,0.26,0.26,BA2207ZLNTFB,BA2207,F16C0Y165
P042006,4.359999999999999,4.36,BA2207ZLNTFB,BA2207,F16C0Y165
P042007,35.83,35.83,BA2207ZLNTFB,BA2207,F16C0Y165
P042008,11.66,11.66,BA2207ZLNTFB,BA2207,F16C0Y165
P042010,1.28,1.28,AA0606TFBMBT -> BA2429ZMXTFB,AA0606 -> BA2429,F16C0Y165 -> F16C0Y165
P042012,19.649219667548746,19.65,AA0606TFBMBT -> BA2429ZMXTFB,AA0606 -> BA2429,F16C0Y165 -> F16C0Y165
P042021,0.3399999999999999,0.34,AA0608TFBMBT -> BA2429ZMXTFB,AA0608 -> BA2429,F16C0Y165 -> F16C0Y165
P042023,0.78,0.78,AA0608TFBMBT -> BA2429ZMXTFB,AA0608 -> BA2429,F16C0Y165 -> F16C0Y165
P042024,0.42,0.42,AA0608TFBMBT -> BA2429ZMXTFB,AA0608 -> BA2429,F16C0Y165 -> F16C0Y165
P042027,3.2933489638254336,3.29,AA0608TFBMBT -> BA2429ZMXTFB,AA0608 -> BA2429,F16C0Y165 -> F16C0Y165
P042029,0.39,0.39,AA0608TFBMBT -> BA2429ZMXTFB,AA0608 -> BA2429,F16C0Y165 -> F16C0Y165
P042030,0.59,0.59,AA0608TFBMBT -> BA2429ZMXTFB,AA0608 -> BA2429,F16C0Y165 -> F16C0Y165
P042032,3.01,3.01,AA0618TFBMBT -> BA2479ZMXTFB,AA0618 -> BA2479,F16C0Y165 -> F16C0Y165
P042033,0.28,0.28,AA0618TFBMBT -> BA2479ZMXTFB,AA0618 -> BA2479,F16C0Y165 -> F16C0Y165
P042034,19.75508291999563,19.76,AA0618TFBMBT -> BA2479ZMXTFB,AA0618 -> BA2479,F16C0Y165 -> F16C0Y165
P042036,0.26,0.26,AA0618TFBMBT -> BA2479ZMXTFB,AA0618 -> BA2479,F16C0Y165 -> F16C0Y165
P042039,23.40674991526919,8.52,AA0618TFBMBT -> BA2479ZMXTFB,AA0618 -> BA2479,F16C0Y165 -> F16C0Y165
P042045,19.413195025470863,19.41,AA0456TFBMBY -> BA2429ZMXTFB,AA0456 -> BA2429,F16C0Y165 -> F16C0Y165
P042054,2.22,2.22,AA0458TFBMBY -> BA2429ZMXTFB,AA0458 -> BA2429,F16C0Y165 -> F16C0Y165
P042055,0.92,0.92,AA0458TFBMBY -> BA2429ZMXTFB,AA0458 -> BA2429,F16C0Y165 -> F16C0Y165
P042056,0.1,0.1,AA0458TFBMBY -> BA2429ZMXTFB,AA0458 -> BA2429,F16C0Y165 -> F16C0Y165
P042057,0.78,0.78,AA0458TFBMBY -> BA2429ZMXTFB,AA0458 -> BA2429,F16C0Y165 -> F16C0Y165
P042059,0.04,0.04,AA0458TFBMBY -> BA2429ZMXTFB,AA0458 -> BA2429,F16C0Y165 -> F16C0Y165
P042062,0.04,0.04,AA0458TFBMBY -> BA2429ZMXTFB,AA0458 -> BA2429,F16C0Y165 -> F16C0Y165
P042065,17.37854191793948,17.38,AA0460TFBMBY -> BA2429ZMXTFB,AA0460 -> BA2429,F16C0Y165 -> F16C0Y165
P042076,17.26475086292423,13.2,AA0450TFBMBY -> BA2479ZMXTFB,AA0450 -> BA2479,F16C0Y165 -> F16C0Y165
P042087,1.9900000000000004,1.99,AA0474TFBMBY -> BA2479ZMXTFB,AA0474 -> BA2479,F16C0Y165 -> F16C0Y165
P042095,11.429307959220452,11.43,AA0474TFBMBY -> BA2479ZMXTFB,AA0474 -> BA2479,F16C0Y165 -> F16C0Y165
P042096,5.563756134659494,5.56,AA0474TFBMBY -> BA2479ZMXTFB,AA0474 -> BA2479,F16C0Y165 -> F16C0Y165
P042098,4.18,4.18,AA0630TFBQIY -> BA2429ZMXTFB,AA0630 -> BA2429,F16C0Y165 -> F16C0Y165
P042105,22.96743406135871,15.48,AA0630TFBQIY -> BA2429ZMXTFB,AA0630 -> BA2429,F16C0Y165 -> F16C0Y165
P042109,2.25,2.25,AA0642TFBQIY -> BA2479ZMXTFB,AA0642 -> BA2479,F16C0Y165 -> F16C0Y165
P042116,23.00998450004896,23.01,AA0642TFBQIY -> BA2479ZMXTFB,AA0642 -> BA2479,F16C0Y165 -> F16C0Y165
P042119,5.54889294650771,5.55,BA2429ZMXTFB,BA2429,F16C0Y165
P042120,7.179999999999999,7.18,BA2429ZMXTFB,BA2429,F16C0Y165
P042121,1.38,1.38,BA2429ZMXTFB,BA2429,F16C0Y165
P042122,21.25643822041121,21.26,BA2429ZMXTFB,BA2429,F16C0Y165
P042123,14.7,14.7,BA2429ZMXTFB,BA2429,F16C0Y165
P042124,5.042218213851775,5.04,BA2429ZMXTFB,BA2429,F16C0Y165
P042125,5.07,5.07,BA2429ZMXTFB,BA2429,F16C0Y165
P042126,2.0,2.0,BA2429ZMXTFB,BA2429,F16C0Y165
