Origin,Destination,Flight1,Flight2,Flight3,Class,Fare,sales_total,true_demand_gompertz,correction_factor,n_stops,duration_min,Host_share
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,B,487.0,0.0,0.0,,1,-4298,0.971710172
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,G,268.0,0.05,0.05,1.0,1,-4298,0.971710172
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,H,409.0,0.0,0.0,,1,-4298,0.971710172
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,K,262.0,0.03,0.03,1.0,1,-4298,0.971710172
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,L,316.0,0.41000000000000003,0.41000000000000003,1.0,1,-4298,0.971710172
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,M,451.0,0.0,0.0,,1,-4298,0.971710172
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,Q,94.0,0.35,0.35,1.0,1,-4298,0.971710172
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,S,512.0,0.0,0.0,,1,-4298,0.971710172
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,T,255.0,0.05,0.05,1.0,1,-4298,0.971710172
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,V,342.0,0.03,0.03,1.0,1,-4298,0.971710172
BOD,CMJ,AA0098BODTFB,BA2494TFBCMJ,.,Y,406.0,0.0,0.0,,1,-4298,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,B,487.0,0.0,0.0,,1,-4295,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,G,268.0,0.04,0.04,1.0,1,-4295,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,H,409.0,0.0,0.0,,1,-4295,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,K,262.0,0.02,0.020009431817484345,1.0004715908742172,1,-4295,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,L,316.0,0.43000000000000005,0.43,0.9999999999999999,1,-4295,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,M,451.0,0.0,0.0,,1,-4295,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,Q,94.0,0.0,0.0,,1,-4295,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,S,512.0,0.0,0.0,,1,-4295,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,T,255.0,0.07,0.06999999999999999,0.9999999999999998,1,-4295,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,V,342.0,0.02,0.020009431817484345,1.0004715908742172,1,-4295,0.971710172
BOD,CMJ,AA0120BODTFB,BA2488TFBCMJ,.,Y,406.0,0.0,0.0,,1,-4295,0.971710172
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,B,449.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,G,250.0,0.73,0.73,1.0,1,-4295,0.88811751
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,H,386.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,K,269.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,L,313.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,M,405.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,S,512.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,T,248.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,V,321.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0080BODTFB,BA2140TFBCPJ,.,Y,349.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,B,449.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,G,250.0,2.92,2.9200000000000004,1.0000000000000002,1,-4296,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,H,386.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,K,269.0,0.29,0.29,1.0,1,-4296,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,L,313.0,0.22000000000000003,0.22,0.9999999999999999,1,-4296,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,M,405.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,S,512.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,T,248.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,V,321.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0082BODTFB,BA2426TFBCPJ,.,Y,349.0,0.33,0.3301549863970744,1.0004696557487103,1,-4296,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,B,449.0,0.21,0.21009862771186652,1.000469655770793,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,G,250.0,1.66,1.6600000000000001,1.0000000000000002,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,H,386.0,1.1099999999999999,1.1105213446523607,1.0004696798669919,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,K,269.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,L,313.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,M,405.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,S,512.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,T,248.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,V,321.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2140TFBCPJ,.,Y,349.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,B,449.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,G,250.0,0.67,0.67,1.0,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,H,386.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,K,269.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,L,313.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,M,405.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,S,512.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,T,248.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,V,321.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0084BODTFB,BA2368TFBCPJ,.,Y,349.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,B,449.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,G,250.0,0.55,0.55,1.0,1,-4296,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,H,386.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,K,269.0,0.4,0.4001878623119175,1.0004696557797936,1,-4296,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,L,313.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,M,405.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,S,512.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,T,248.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,V,321.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0090BODTFB,BA2268TFBCPJ,.,Y,349.0,0.0,0.0,,1,-4296,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,B,449.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,G,250.0,0.53,0.53,1.0,1,-4300,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,H,386.0,0.3,0.3001408967334335,1.0004696557781119,1,-4300,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,K,269.0,0.22,0.22010332426584772,1.0004696557538533,1,-4300,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,L,313.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,M,405.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,S,512.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,T,248.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,V,321.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0092BODTFB,BA2268TFBCPJ,.,Y,349.0,0.0,0.0,,1,-4300,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,B,449.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,G,250.0,0.35,0.35,1.0,1,-4295,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,H,386.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,K,269.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,L,313.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,M,405.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,S,512.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,T,248.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,V,321.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0096BODTFB,BA2140TFBCPJ,.,Y,349.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,B,449.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,G,250.0,1.34,1.34,1.0,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,H,386.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,K,269.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,L,313.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,M,405.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,S,512.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,T,248.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,V,321.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0112BODTFB,BA2136TFBCPJ,.,Y,349.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,B,449.0,0.4,0.4001878623119175,1.0004696557797936,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,G,250.0,8.610000000000001,8.61,0.9999999999999998,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,H,386.0,0.42000000000000004,0.4201972554244034,1.0004696557723889,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,K,269.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,L,313.0,0.33000000000000007,0.33,0.9999999999999998,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,M,405.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,S,512.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,T,248.0,0.02,0.02,1.0,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,V,321.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2148TFBCPJ,.,Y,349.0,0.32,0.3201502898392633,1.0004696557476978,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,B,449.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,G,250.0,0.42000000000000004,0.42000000000000004,1.0,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,H,386.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,K,269.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,L,313.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,M,405.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,S,512.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,T,248.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,V,321.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2217TFBCPJ,.,Y,349.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,B,449.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,G,250.0,0.42000000000000004,0.42000000000000004,1.0,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,H,386.0,0.4,0.4001878623119175,1.0004696557797936,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,K,269.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,L,313.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,M,405.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,Q,105.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,S,512.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,T,248.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,V,321.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,Y,349.0,0.0,0.0,,1,-4295,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,B,449.0,0.0,0.0,,1,-4277,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,G,250.0,0.6,0.6,1.0,1,-4277,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,H,386.0,0.0,0.0,,1,-4277,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,K,269.0,0.0,0.0,,1,-4277,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,L,313.0,0.0,0.0,,1,-4277,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,M,405.0,0.0,0.0,,1,-4277,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,Q,105.0,0.0,0.0,,1,-4277,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,S,512.0,0.0,0.0,,1,-4277,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,T,248.0,0.0,0.0,,1,-4277,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,V,321.0,0.0,0.0,,1,-4277,0.88811751
BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,Y,349.0,0.0,0.0,,1,-4277,0.88811751
BOD,CSX,AA0051BODCSX,.,.,B,132.0,0.04,0.040018782283305784,1.0004695570826445,0,55,0.998802773
BOD,CSX,AA0051BODCSX,.,.,G,197.0,0.47,0.47000000000000003,1.0000000000000002,0,55,0.998802773
BOD,CSX,AA0051BODCSX,.,.,H,301.0,2.3,2.301080263791698,1.000469679909434,0,55,0.998802773
BOD,CSX,AA0051BODCSX,.,.,K,222.0,0.11999999999999998,0.11999999999999998,1.0,0,55,0.998802773
BOD,CSX,AA0051BODCSX,.,.,L,238.0,13.29,13.290000000000001,1.0000000000000002,0,55,0.998802773
BOD,CSX,AA0051BODCSX,.,.,M,339.0,12.22,12.219999999999997,0.9999999999999997,0,55,0.998802773
BOD,CSX,AA0051BODCSX,.,.,Q,101.0,2.099999999999999,2.1000000000000005,1.0000000000000007,0,55,0.998802773
BOD,CSX,AA0051BODCSX,.,.,S,218.0,0.04,0.040018782283305784,1.0004695570826445,0,55,0.998802773
BOD,CSX,AA0051BODCSX,.,.,T,184.0,0.47,0.47000000000000003,1.0000000000000002,0,55,0.998802773
BOD,CSX,AA0051BODCSX,.,.,V,134.0,1.02,1.02,1.0,0,55,0.998802773
BOD,CSX,AA0051BODCSX,.,.,Y,334.0,17.7,17.699999999999996,0.9999999999999998,0,55,0.998802773
BOD,CSX,AA0055BODCSX,.,.,B,132.0,0.0,0.0,,0,59,0.998802773
BOD,CSX,AA0055BODCSX,.,.,G,197.0,0.5,0.5,1.0,0,59,0.998802773
BOD,CSX,AA0055BODCSX,.,.,H,301.0,0.51,0.51,1.0,0,59,0.998802773
BOD,CSX,AA0055BODCSX,.,.,K,222.0,0.04,0.040018782283305784,1.0004695570826445,0,59,0.998802773
BOD,CSX,AA0055BODCSX,.,.,L,238.0,6.899999999999999,6.8999999999999995,1.0000000000000002,0,59,0.998802773
BOD,CSX,AA0055BODCSX,.,.,M,339.0,6.760000000000001,6.76,0.9999999999999999,0,59,0.998802773
BOD,CSX,AA0055BODCSX,.,.,Q,101.0,0.33000000000000007,0.33,0.9999999999999998,0,59,0.998802773
BOD,CSX,AA0055BODCSX,.,.,S,218.0,0.0,0.0,,0,59,0.998802773
BOD,CSX,AA0055BODCSX,.,.,T,184.0,4.03,4.03,1.0,0,59,0.998802773
BOD,CSX,AA0055BODCSX,.,.,V,134.0,0.04,0.040018782283305784,1.0004695570826445,0,59,0.998802773
BOD,CSX,AA0055BODCSX,.,.,Y,334.0,17.669999999999998,17.669999999999998,1.0,0,59,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,B,132.0,0.0,0.0,,1,56,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,G,197.0,0.0,0.0,,1,56,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,H,301.0,0.88,0.88,1.0,1,56,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,K,222.0,0.0,0.0,,1,56,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,L,238.0,0.0,0.0,,1,56,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,M,339.0,0.7200000000000002,0.7203381695363164,1.0004696799115502,1,56,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,Q,101.0,0.0,0.0,,1,56,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,S,218.0,0.0,0.0,,1,56,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,T,184.0,0.0,0.0,,1,56,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,V,134.0,0.0,0.0,,1,56,0.998802773
BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,Y,334.0,0.42,0.42,1.0,1,56,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,B,132.0,0.0,0.0,,1,58,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,G,197.0,0.0,0.0,,1,58,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,H,301.0,0.0,0.0,,1,58,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,K,222.0,0.0,0.0,,1,58,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,L,238.0,1.6500000000000001,1.6500000000000001,1.0,1,58,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,M,339.0,0.7200000000000002,0.7203381695363164,1.0004696799115502,1,58,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,Q,101.0,0.0,0.0,,1,58,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,S,218.0,0.0,0.0,,1,58,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,T,184.0,0.0,0.0,,1,58,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,V,134.0,0.0,0.0,,1,58,0.998802773
BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,Y,334.0,5.2700000000000005,5.2724752130295895,1.0004696798917627,1,58,0.998802773
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,B,491.0,0.36000000000000004,0.3601690760869094,1.0004696557969703,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,G,235.0,5.64,5.64,1.0,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,H,412.0,0.3,0.3001408967334335,1.0004696557781119,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,K,263.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,L,319.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,M,454.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,Q,137.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,S,491.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,T,189.0,0.09999999999999999,0.1,1.0000000000000002,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,V,258.0,1.02,1.02,1.0,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,Y,426.0,0.96,0.9604508926854722,1.0004696798807002,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,B,491.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,G,235.0,0.64,0.6403005797046597,1.0004696557885309,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,H,412.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,K,263.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,L,319.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,M,454.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,Q,137.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,S,491.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,T,189.0,0.09999999999999999,0.1,1.0000000000000002,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,V,258.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,Y,426.0,0.0,0.0,,1,-4295,0.931897452
BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,B,491.0,0.36000000000000004,0.3601690760869094,1.0004696557969703,1,-4296,0.931897452
BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,G,235.0,0.0,0.0,,1,-4296,0.931897452
BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,H,412.0,0.0,0.0,,1,-4296,0.931897452
BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,K,263.0,0.0,0.0,,1,-4296,0.931897452
BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,L,319.0,0.0,0.0,,1,-4296,0.931897452
BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,M,454.0,0.0,0.0,,1,-4296,0.931897452
