Task,Origin,Destination,Leg_Count,Legs,Assigned_Fleet,Seat_Capacity_Per_Leg,Seat_Capacity,Task_Capacity,Total_Fly_Minutes,Fly_Minutes,Passenger_Boardings,Expected_Passengers,Total_Sold,Total_Unmet,Expected_Load(%),Load_Factor(%),Attributed_Revenue,Revenue,Operating_Cost,Cost,Attributed_Profit,Profit,Avg_Shadow_Price,Max_Shadow_Price,Shadow_Price_Summary,Product_Count,Is_Overnight_Task,Is_Super_Flight,Recommendation_Tag,Recommendation_Reason
BA2571,QEY,PBL,1,BA2571QEYPBL,F0C0Y76,76,76,76,129,129,76.0,76.0,71.6,13.7,100.0,100.0,9548.2,9548.2,5138.5,5138.5,4409.7,4409.7,15.68,15.68,avg=15.68; max=15.68; positive_legs=1,24,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2573,TFB,QEY,1,BA2573TFBQEY,F16C0Y165,165,165,165,51,51,112.4,112.4,80.5,0.93,68.12,68.12,9702.2,9702.2,3911.7,3911.7,5790.5,5790.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,72,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2574,PBL,QEY,1,BA2574PBLQEY,F0C0Y76,76,76,76,113,113,39.6,39.6,39.6,0.0,52.11,52.11,4685.0,4685.0,4501.17,4501.17,183.83,183.83,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,7,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2576,TNG,QEY,1,BA2576TNGQEY,F0C0Y76,76,76,76,107,107,72.6,72.6,66.03,11.93,95.53,95.53,6029.17,6029.17,4262.17,4262.17,1767.0,1767.0,10.4,10.4,avg=10.40; max=10.40; positive_legs=1,20,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2579,ZFH,TFB,1,BA2579ZFHTFB,F0C0Y76,76,76,76,121,121,48.4,48.4,44.1,0.0,63.68,63.68,6682.4,6682.4,4819.83,4819.83,1862.57,1862.57,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,26,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2580,TFB,ZFH,1,BA2580TFBZFH,F0C0Y76,76,76,76,116,116,75.6,75.6,62.7,6.0,99.47,99.47,10893.3,10893.3,4620.67,4620.67,6272.63,6272.63,17.32,17.32,avg=17.32; max=17.32; positive_legs=1,42,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2583,ZFH,TFB,1,BA2583ZFHTFB,F0C0Y76,76,76,76,124,124,34.0,34.0,28.8,0.0,44.74,44.74,5207.7,5207.7,4939.33,4939.33,268.37,268.37,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2584,TFB,ZFH,1,BA2584TFBZFH,F0C0Y76,76,76,76,117,117,76.0,76.0,64.6,46.5,100.0,100.0,13277.4,13277.4,4660.5,4660.5,8616.9,8616.9,27.44,27.44,avg=27.44; max=27.44; positive_legs=1,83,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2589,QEY,PBL,1,BA2589QEYPBL,F0C0Y76,76,76,76,119,119,62.0,62.0,59.6,0.0,81.58,81.58,7121.2,7121.2,4740.17,4740.17,2381.03,2381.03,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,13,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2593,QEY,CPJ,1,BA2593QEYCPJ,F12C12Y48,48,48,48,80,80,44.2,44.2,41.5,3.6,92.08,92.08,4656.9,4656.9,2544.0,2544.0,2112.9,2112.9,7.16,7.16,avg=7.16; max=7.16; positive_legs=1,31,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2594,TFB,HFH,1,BA2594TFBHFH,F12C12Y48,48,48,48,58,58,24.4,24.4,22.5,0.0,50.83,50.83,2840.0,2840.0,1844.4,1844.4,995.6,995.6,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,22,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2603,MBY,MBQ,1,BA2603MBYMBQ,F0C0Y76,76,76,76,160,160,46.8,46.8,39.3,0.0,61.58,61.58,5909.1,5909.1,6373.33,6373.33,-464.23,-464.23,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,7,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2604,MBQ,MBY,1,BA2604MBQMBY,F0C0Y76,76,76,76,177,177,73.6,73.6,69.0,2.4,96.84,96.84,11080.0,11080.0,7050.5,7050.5,4029.5,4029.5,16.56,16.56,avg=16.56; max=16.56; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2610,PBL,QEY,1,BA2610PBLQEY,F0C0Y76,76,76,76,115,115,59.8,59.8,57.67,0.0,78.68,78.68,6243.1,6243.1,4580.83,4580.83,1662.27,1662.27,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2614,TGP,QEY,1,BA2614TGPQEY,F0C0Y76,76,76,76,127,127,76.0,76.0,73.3,48.7,100.0,100.0,10547.7,10547.7,5058.83,5058.83,5488.87,5488.87,19.56,19.56,avg=19.56; max=19.56; positive_legs=1,31,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2617,QEY,TKD,1,BA2617QEYTKD,F0C0Y76,76,76,76,125,125,59.2,59.2,50.6,0.0,77.89,77.89,6983.3,6983.3,4979.17,4979.17,2004.13,2004.13,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,27,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2618,TNG,QEY,1,BA2618TNGQEY,F0C0Y76,76,76,76,103,103,75.0,75.0,67.3,10.8,98.68,98.68,7500.0,7500.0,4102.83,4102.83,3397.17,3397.17,4.72,4.72,avg=4.72; max=4.72; positive_legs=1,33,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2624,QEY,TFB,1,BA2624QEYTFB,F16C0Y165,165,165,165,50,50,165.0,165.0,109.3,14.63,100.0,100.0,13373.0,13373.0,3835.0,3835.0,9538.0,9538.0,2.52,2.52,avg=2.52; max=2.52; positive_legs=1,230,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2627,TFB,QEY,1,BA2627TFBQEY,F12C12Y48,48,48,48,49,49,48.0,48.0,36.87,5.9,100.0,100.0,4742.93,4742.93,1558.2,1558.2,3184.73,3184.73,8.88,8.88,avg=8.88; max=8.88; positive_legs=1,47,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2629,TFB,QEY,1,BA2629TFBQEY,F0C0Y76,76,76,76,50,50,54.2,54.2,35.7,1.8,71.32,71.32,5902.4,5902.4,1991.67,1991.67,3910.73,3910.73,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,43,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2631,TFB,QEY,1,BA2631TFBQEY,F12C12Y48,48,48,48,51,51,29.4,29.4,23.4,1.0,61.25,61.25,3003.8,3003.8,1621.8,1621.8,1382.0,1382.0,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,11,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2632,TNG,QEY,1,BA2632TNGQEY,F0C0Y76,76,76,76,103,103,56.4,56.4,52.2,3.6,74.21,74.21,5817.5,5817.5,4102.83,4102.83,1714.67,1714.67,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,18,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2633,QEY,TNG,1,BA2633QEYTNG,F0C0Y76,76,76,76,103,103,76.0,76.0,66.6,14.2,100.0,100.0,8198.2,8198.2,4102.83,4102.83,4095.37,4095.37,12.8,12.8,avg=12.80; max=12.80; positive_legs=1,36,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2634,TGP,QEY,1,BA2634TGPQEY,F0C0Y76,76,76,76,126,126,76.0,76.0,74.7,19.2,100.0,100.0,9676.7,9676.7,5019.0,5019.0,4657.7,4657.7,18.72,18.72,avg=18.72; max=18.72; positive_legs=1,21,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2636,PBL,QEY,1,BA2636PBLQEY,F0C0Y72,72,72,72,117,117,61.4,61.4,57.8,0.3,85.28,85.28,6096.6,6096.6,4660.5,4660.5,1436.1,1436.1,2.96,2.96,avg=2.96; max=2.96; positive_legs=1,19,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2637,TFB,PBL,1,BA2637TFBPBL,F0C0Y76,76,76,76,150,150,76.0,76.0,75.6,5.0,100.0,100.0,9649.0,9649.0,5975.0,5975.0,3674.0,3674.0,14.84,14.84,avg=14.84; max=14.84; positive_legs=1,16,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2638,PBL,TFB,1,BA2638PBLTFB,F0C0Y76,76,76,76,140,140,76.0,76.0,62.0,30.2,100.0,100.0,8603.5,8603.5,5576.67,5576.67,3026.83,3026.83,16.2,16.2,avg=16.20; max=16.20; positive_legs=1,38,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2642,QEY,TFB,1,BA2642QEYTFB,F0C0Y72,72,72,72,47,47,68.6,68.6,50.93,7.57,95.28,95.28,6488.73,6488.73,1872.17,1872.17,4616.57,4616.57,5.16,5.16,avg=5.16; max=5.16; positive_legs=1,74,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2645,QEY,TNG,1,BA2645QEYTNG,F0C0Y76,76,76,76,105,105,61.0,61.0,50.4,0.0,80.26,80.26,5946.6,5946.6,4182.5,4182.5,1764.1,1764.1,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,29,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2670,TFB,ZMX,1,BA2670TFBZMX,F0C0Y76,76,76,76,60,60,76.0,76.0,70.9,15.27,100.0,100.0,11415.8,11415.8,2390.0,2390.0,9025.8,9025.8,23.0,23.0,avg=23.00; max=23.00; positive_legs=1,42,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2700,NGS,MBY,1,BA2700NGSMBY,F16C0Y165,165,165,165,134,134,153.8,153.8,153.8,1.2,93.21,93.21,19634.3,19634.3,10277.8,10277.8,9356.5,9356.5,1.9664,1.9664,avg=1.97; max=1.97; positive_legs=1,9,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0051,GBJ,GBJ,2,AA0051GBJCSX -> AA0051BODGBJ,F12C12Y48,48,48,96,142,142,68.2,68.2,55.57,21.93,71.04,71.04,11849.8,11849.8,4515.6,4515.6,7334.2,7334.2,10.36,20.72,avg=10.36; max=20.72; positive_legs=1,81,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0052,GBJ,GBJ,2,AA0052GBJBOD -> AA0052CSXGBJ,F12C12Y48,48,48,96,131,131,51.6,51.6,51.6,0.0,53.75,53.75,8496.2,8496.2,4165.8,4165.8,4330.4,4330.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,13,0,1,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_AA0055,CSX,GBJ,4,AA0055CSXBOD -> AA0055GBJTDD -> AA0055TDDCSX -> AA0055BODGBJ,F12C12Y48,48,48,192,290,290,100.0,100.0,96.1,6.9,52.08,52.08,21404.0,21404.0,9222.0,9222.0,12182.0,12182.0,5.2,13.76,avg=5.20; max=13.76; positive_legs=2,30,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0060,LUO,LUO,2,AA0060LUOTFB -> AA0060KOVLUO,F0C0Y76,76,76,152,171,171,108.6,108.6,103.2,0.3,71.45,71.45,19282.4,19282.4,6811.5,6811.5,12470.9,12470.9,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,30,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0061,KOV,BOD,4,AA0061KOVZBL -> AA0061TFBKOV -> AA0061ZBLDEW -> AA0061DEWBOD,F12C12Y48,48,48,192,298,298,101.4,101.4,92.87,17.1,52.81,52.81,18014.97,18014.97,9476.4,9476.4,8538.57,8538.57,9.84,39.36,avg=9.84; max=39.36; positive_legs=1,69,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0062,BOD,LUO,5,AA0062BODKOV -> AA0062GBJBOD -> AA0062KOVTJU -> AA0062LUOTFB -> AA0062TJULUO,F0C0Y76,76,76,380,369,369,242.2,242.2,226.4,57.2,63.74,63.74,40473.0,40473.0,14698.5,14698.5,25774.5,25774.5,10.048,33.24,avg=10.05; max=33.24; positive_legs=2,70,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0064,KOV,KOV,5,AA0064KOVQTH -> AA0064LUOTFB -> AA0064QTHXSH -> AA0064XSHLUO -> AA0064BODKOV,F0C0Y76,76,76,380,321,321,136.0,136.0,125.8,2.9,35.79,35.79,23927.5,23927.5,12786.5,12786.5,11141.0,11141.0,2.0,10.0,avg=2.00; max=10.00; positive_legs=1,56,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0065,KOV,QTH,5,AA0065KOVBOD -> AA0065LUOXSH -> AA0065QTHKOV -> AA0065TFBLUO -> AA0065XSHQTH,F0C0Y76,76,76,380,326,326,152.2,152.2,133.93,2.0,40.05,40.05,28230.33,28230.33,12985.67,12985.67,15244.67,15244.67,0.864,4.32,avg=0.86; max=4.32; positive_legs=1,60,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0066,BOD,KOV,4,AA0066BODDEW -> AA0066DEWZBL -> AA0066KOVTFB -> AA0066ZBLKOV,F12C12Y48,48,48,192,286,286,83.0,83.0,76.1,0.2,43.23,43.23,13446.7,13446.7,9094.8,9094.8,4351.9,4351.9,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,43,0,1,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_AA0067,LUO,BOD,4,AA0067LUOTJU -> AA0067TFBLUO -> AA0067TJUKOV -> AA0067KOVBOD,F0C0Y76,76,76,304,305,305,183.6,183.6,160.1,55.0,60.39,60.39,33425.01,33425.01,12149.17,12149.17,21275.85,21275.85,10.86,37.44,avg=10.86; max=37.44; positive_legs=2,64,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0069,TFB,KOV,2,AA0069TFBLUO -> AA0069LUOKOV,F12C12Y48,48,48,96,175,175,66.8,66.8,58.3,4.7,69.58,69.58,12373.5,12373.5,5565.0,5565.0,6808.5,6808.5,11.32,22.64,avg=11.32; max=22.64; positive_legs=1,37,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0070,BOD,TJU,2,AA0070BODKOV -> AA0070KOVTJU,F0C0Y76,76,76,152,143,143,96.0,96.0,89.23,0.5,63.16,63.16,16244.13,16244.13,5696.17,5696.17,10547.97,10547.97,2.02,4.04,avg=2.02; max=4.04; positive_legs=1,34,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0073,TJU,BOD,2,AA0073TJUKOV -> AA0073KOVBOD,F0C0Y76,76,76,152,140,140,100.4,100.4,93.8,4.5,66.05,66.05,17157.5,17157.5,5576.67,5576.67,11580.83,11580.83,9.64,19.28,avg=9.64; max=19.28; positive_legs=1,38,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0151,BOD,PNF,3,AA0151BODPUA -> AA0151PNFBOD -> AA0151PUAPNF,F12C12Y48,48,48,144,220,220,67.4,67.4,67.4,8.2,46.81,46.81,16447.2,16447.2,6996.0,6996.0,9451.2,9451.2,10.3867,31.16,avg=10.39; max=31.16; positive_legs=1,16,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0152,PNF,PNF,3,AA0152PNFPUA -> AA0152PUABOD -> AA0152BODPNF,F0C0Y76,76,76,228,222,222,127.8,127.8,120.2,6.2,56.05,56.05,27815.7,27815.7,8843.0,8843.0,18972.7,18972.7,3.7467,11.24,avg=3.75; max=11.24; positive_legs=1,27,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0153,BOD,PNF,3,AA0153BODPUA -> AA0153PNFBOD -> AA0153PUAPNF,F12C12Y48,48,48,144,218,218,59.4,59.4,57.4,0.0,41.25,41.25,13682.8,13682.8,6932.4,6932.4,6750.4,6750.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,26,0,1,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_AA0220,TGP,TGP,2,AA0220TGPQWS -> AA0220TFBTGP,F0C0Y76,76,76,152,344,344,152.0,152.0,144.2,125.9,100.0,100.0,23782.3,23782.3,13702.67,13702.67,10079.63,10079.63,24.22,25.04,avg=24.22; max=25.04; positive_legs=2,32,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0225,TKE,QEY,2,AA0225TKETGP -> AA0225TGPQEY,F16C0Y165,165,165,330,292,292,313.6,313.6,274.07,11.17,95.03,95.03,44969.3,44969.3,22396.4,22396.4,22572.9,22572.9,9.16,16.8,avg=9.16; max=16.80; positive_legs=2,50,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0226,TFB,HEM,2,AA0226TFBTKD -> AA0226TKDHEM,F16C0Y165,165,165,330,333,333,275.2,275.2,266.37,4.0,83.39,83.39,36835.33,36835.33,25541.1,25541.1,11294.23,11294.23,1.72,3.44,avg=1.72; max=3.44; positive_legs=1,41,1,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0227,TKD,TKD,2,AA0227TKDTFB -> AA0227HEMTKD,F16C0Y165,165,165,330,360,360,309.2,309.2,299.1,36.1,93.7,93.7,43980.0,43980.0,27612.0,27612.0,16368.0,16368.0,15.22,27.0,avg=15.22; max=27.00; positive_legs=2,34,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0231,TGP,TGP,2,AA0231TGPTFB -> AA0231QWSTGP,F0C0Y76,76,76,152,346,346,152.0,152.0,135.5,36.8,100.0,100.0,21971.0,21971.0,13782.33,13782.33,8188.67,8188.67,21.94,25.44,avg=21.94; max=25.44; positive_legs=2,30,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0232,TBO,TBO,2,AA0232TBOTKE -> AA0232TFBTBO,F16C0Y165,165,165,330,284,284,226.6,226.6,213.57,0.8,68.67,68.67,31464.67,31464.67,21782.8,21782.8,9681.87,9681.87,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,39,0,1,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_AA0233,TKE,TFB,2,AA0233TKETBO -> AA0233TBOTFB,F16C0Y165,165,165,330,294,294,264.4,264.4,244.9,1.9,80.12,80.12,47511.5,47511.5,22549.8,22549.8,24961.7,24961.7,1.78,3.56,avg=1.78; max=3.56; positive_legs=1,58,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0234,TGP,TGP,2,AA0234TGPTKE -> AA0234QEYTGP,F16C0Y165,165,165,330,298,298,229.2,229.2,222.8,2.3,69.45,69.45,29478.9,29478.9,22856.6,22856.6,6622.3,6622.3,4.6,9.2,avg=4.60; max=9.20; positive_legs=1,27,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0244,TFB,NFY,2,AA0244TFBMBY -> AA0244MBYNFY,F16C0Y165,165,165,330,364,364,330.0,330.0,317.77,91.47,100.0,100.0,47161.73,47161.73,27918.8,27918.8,19242.93,19242.93,22.3,26.8,avg=22.30; max=26.80; positive_legs=2,54,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0245,NFY,TFB,2,AA0245NFYMBY -> AA0245MBYTFB,F16C0Y165,165,165,330,404,404,321.2,321.2,320.0,82.4,97.33,97.33,43504.5,43504.5,30986.8,30986.8,12517.7,12517.7,18.38,26.2,avg=18.38; max=26.20; positive_legs=2,30,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0302,TGP,TGP,2,AA0302TGPQTQ -> AA0302TFBTGP,F16C0Y165,165,165,330,211,211,194.2,194.2,177.1,4.3,58.85,58.85,21697.7,21697.7,16183.7,16183.7,5514.0,5514.0,3.36,6.72,avg=3.36; max=6.72; positive_legs=1,36,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0307,TGP,TGP,2,AA0307TGPTFB -> AA0307QTQTGP,F16C0Y165,165,165,330,218,218,316.8,316.8,299.7,42.3,96.0,96.0,35279.8,35279.8,16720.6,16720.6,18559.2,18559.2,8.52,17.04,avg=8.52; max=17.04; positive_legs=1,51,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0312,TGP,TGP,2,AA0312TGPQTQ -> AA0312TFBTGP,F0C0Y76,76,76,152,212,212,152.0,152.0,146.6,83.1,100.0,100.0,18972.3,18972.3,8444.67,8444.67,10527.63,10527.63,16.64,17.6,avg=16.64; max=17.60; positive_legs=2,33,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0317,TGP,TGP,2,AA0317TGPTFB -> AA0317QTQTGP,F16C0Y165,165,165,330,210,210,322.8,322.8,292.07,32.57,97.82,97.82,38648.4,38648.4,16107.0,16107.0,22541.4,22541.4,10.26,17.8,avg=10.26; max=17.80; positive_legs=2,65,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0730,TFB,TFB,2,AA0730TFBJBI -> AA0730BODTFB,F16C0Y165,165,165,330,460,460,282.2,282.2,249.7,18.3,85.52,85.52,51791.6,51791.6,35282.0,35282.0,16509.6,16509.6,11.7,23.4,avg=11.70; max=23.40; positive_legs=1,120,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0731,TFB,TFB,2,AA0731TFBBOD -> AA0731JBITFB,F16C0Y165,165,165,330,490,490,294.8,294.8,252.3,33.5,89.33,89.33,51665.37,51665.37,37583.0,37583.0,14082.37,14082.37,12.1,24.2,avg=12.10; max=24.20; positive_legs=1,156,1,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0820,TNG,TNG,2,AA0820TNGTFB -> AA0820PHHTNG,F0C0Y76,76,76,152,413,413,152.0,152.0,133.8,90.6,100.0,100.0,30334.8,30334.8,16451.17,16451.17,13883.63,13883.63,35.64,48.56,avg=35.64; max=48.56; positive_legs=2,79,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0821,TNG,TNG,2,AA0821TNGPHH -> AA0821TFBTNG,F0C0Y76,76,76,152,428,428,152.0,152.0,127.2,99.13,100.0,100.0,25891.4,25891.4,17048.67,17048.67,8842.73,8842.73,32.08,38.2,avg=32.08; max=38.20; positive_legs=2,60,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_BA2092,QEY,QEY,2,BA2092QEYTFB -> BA2092NGSQEY,F0C0Y76,76,76,152,107,107,139.2,139.2,118.67,85.8,91.58,91.58,13713.4,13713.4,4262.17,4262.17,9451.23,9451.23,10.28,20.56,avg=10.28; max=20.56; positive_legs=1,216,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_BA2167,TKD,TKD,2,BA2167TKDQTQ -> BA2167QEYTKD,F16C0Y165,165,165,330,212,212,183.6,183.6,174.0,0.0,55.64,55.64,24583.2,24583.2,16260.4,16260.4,8322.8,8322.8,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,48,0,1,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_BA2168,TKD,TKD,2,BA2168TKDQEY -> BA2168QTQTKD,F0C0Y76,76,76,152,217,217,125.0,125.0,118.6,0.4,82.24,82.24,15329.8,15329.8,8643.83,8643.83,6685.97,6685.97,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,38,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_BA2214,TFB,MXT,2,BA2214TFBQVX -> BA2214QVXMXT,F16C0Y165,165,165,330,82,82,44.6,44.6,33.0,0.0,13.52,13.52,4208.1,4208.1,6289.4,6289.4,-2081.3,-2081.3,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,1,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
super_BA2215,MXT,TFB,2,BA2215MXTQVX -> BA2215QVXTFB,F16C0Y165,165,165,330,90,90,150.0,150.0,143.5,1.4,45.45,45.45,14955.93,14955.93,6903.0,6903.0,8052.93,8052.93,1.18,2.36,avg=1.18; max=2.36; positive_legs=1,38,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_BA2217,TFB,CPJ,2,BA2217TFBMXT -> BA2217MXTCPJ,F0C0Y76,76,76,152,114,114,82.8,82.8,76.7,0.3,54.47,54.47,8742.1,8742.1,4541.0,4541.0,4201.1,4201.1,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,51,0,1,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_BA2218,MXT,MXT,2,BA2218MXTTFB -> BA2218CPJMXT,F0C0Y76,76,76,152,122,122,66.0,66.0,62.6,0.2,43.42,43.42,7022.8,7022.8,4859.67,4859.67,2163.13,2163.13,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,27,0,1,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_BA2321,IMO,TFB,2,BA2321IMOHUG -> BA2321HUGTFB,F12C12Y48,48,48,96,142,142,26.4,26.4,24.3,0.0,27.5,27.5,4377.5,4377.5,4515.6,4515.6,-138.1,-138.1,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,25,0,1,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
super_BA2324,TFB,IMO,2,BA2324TFBHUG -> BA2324HUGIMO,F12C12Y48,48,48,96,132,132,43.6,43.6,43.2,1.2,45.42,45.42,6448.3,6448.3,4197.6,4197.6,2250.7,2250.7,1.92,3.84,avg=1.92; max=3.84; positive_legs=1,16,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
