Product,Historical_Demand,MC_Mean_Demand,Expected_Sold,Std_Sold,P5_Sold,P95_Sold,Expected_Unmet,Fare,Legs,Tasks,Assigned_Fleets
P038465,0.02,0.0,0.0,0.0,0.0,0.0,0.0,146.0,AA0636TFBQIY -> BA2172QEYTFB -> BA2034SENQEY,AA0636 -> BA2172 -> BA2034,F16C0Y165 -> F16C0Y165 -> F16C0Y165
P038468,0.35,0.0,0.0,0.0,0.0,0.0,0.0,112.0,AA0638TFBQIY -> BA2222SENTFB,AA0638 -> BA2222,F16C0Y165 -> F0C0Y76
P038469,0.72,1.2,1.2,1.17,0.0,2.8,0.0,233.0,AA0638TFBQIY -> BA2222SENTFB,AA0638 -> BA2222,F16C0Y165 -> F0C0Y76
P038475,7.9,7.6,5.4,3.01,1.0,8.6,2.2,94.0,AA0638TFBQIY -> BA2222SENTFB,AA0638 -> BA2222,F16C0Y165 -> F0C0Y76
P038479,1.47,1.4,1.0,1.26,0.0,2.8,0.4,112.0,AA0630TFBQIY -> BA2294SENTFB,AA0630 -> BA2294,F16C0Y165 -> F0C0Y76
P038481,0.44,0.2,0.2,0.4,0.0,0.8,0.0,124.0,AA0630TFBQIY -> BA2294SENTFB,AA0630 -> BA2294,F16C0Y165 -> F0C0Y76
P038486,4.82,5.6,1.4,1.74,0.0,3.8,4.2,94.0,AA0630TFBQIY -> BA2294SENTFB,AA0630 -> BA2294,F16C0Y165 -> F0C0Y76
P038489,0.25,0.2,0.2,0.4,0.0,0.8,0.0,300.0,AA0578QEYTBO -> BA2034SENQEY,AA0578 -> BA2034,F16C0Y165 -> F16C0Y165
P038490,2.25,2.4,2.4,1.96,0.4,5.2,0.0,159.0,AA0578QEYTBO -> BA2034SENQEY,AA0578 -> BA2034,F16C0Y165 -> F16C0Y165
P038492,0.65,0.6,0.6,0.49,0.0,1.0,0.0,182.0,AA0578QEYTBO -> BA2034SENQEY,AA0578 -> BA2034,F16C0Y165 -> F16C0Y165
P038493,0.33,0.0,0.0,0.0,0.0,0.0,0.0,200.0,AA0578QEYTBO -> BA2034SENQEY,AA0578 -> BA2034,F16C0Y165 -> F16C0Y165
P038497,0.38,0.6,0.6,0.8,0.0,1.8,0.0,132.0,AA0578QEYTBO -> BA2034SENQEY,AA0578 -> BA2034,F16C0Y165 -> F16C0Y165
P038498,1.33,1.4,1.4,1.02,0.2,2.8,0.0,199.0,AA0578QEYTBO -> BA2034SENQEY,AA0578 -> BA2034,F16C0Y165 -> F16C0Y165
P038501,0.54,0.4,0.4,0.49,0.0,1.0,0.0,159.0,AA0494TFBTBO -> BA2222SENTFB,AA0494 -> BA2222,F0C0Y76 -> F0C0Y76
P038508,0.33,0.0,0.0,0.0,0.0,0.0,0.0,132.0,AA0494TFBTBO -> BA2222SENTFB,AA0494 -> BA2222,F0C0Y76 -> F0C0Y76
P038509,0.48,0.2,0.2,0.4,0.0,0.8,0.0,199.0,AA0494TFBTBO -> BA2222SENTFB,AA0494 -> BA2222,F0C0Y76 -> F0C0Y76
P038511,0.99,0.8,0.8,1.17,0.0,2.6,0.0,300.0,AA0498TFBTBO -> BA2044QEYTFB -> BA2236SENQEY,AA0498 -> BA2044 -> BA2236,F0C0Y76 -> F0C0Y76 -> F12C12Y48
P038523,2.48,2.2,2.2,1.33,0.4,3.8,0.0,159.0,AA0480TFBTBO -> BA2294SENTFB,AA0480 -> BA2294,F16C0Y165 -> F0C0Y76
P038524,0.3,0.2,0.2,0.4,0.0,0.8,0.0,257.0,AA0480TFBTBO -> BA2294SENTFB,AA0480 -> BA2294,F16C0Y165 -> F0C0Y76
P038526,2.31,3.2,3.2,2.14,0.4,5.8,0.0,200.0,AA0480TFBTBO -> BA2294SENTFB,AA0480 -> BA2294,F16C0Y165 -> F0C0Y76
P038530,4.08,3.2,3.2,1.33,1.4,4.8,0.0,132.0,AA0480TFBTBO -> BA2294SENTFB,AA0480 -> BA2294,F16C0Y165 -> F0C0Y76
P038534,0.87,0.8,0.8,0.75,0.0,1.8,0.0,68.0,BA2014QEYTFB -> BA2034SENQEY,BA2014 -> BA2034,F16C0Y165 -> F16C0Y165
P038535,0.41,0.4,0.4,0.49,0.0,1.0,0.0,117.0,BA2014QEYTFB -> BA2034SENQEY,BA2014 -> BA2034,F16C0Y165 -> F16C0Y165
P038536,0.87,0.8,0.8,0.75,0.0,1.8,0.0,92.0,BA2014QEYTFB -> BA2034SENQEY,BA2014 -> BA2034,F16C0Y165 -> F16C0Y165
P038537,0.81,1.4,1.4,1.5,0.0,3.6,0.0,112.0,BA2014QEYTFB -> BA2034SENQEY,BA2014 -> BA2034,F16C0Y165 -> F16C0Y165
P038538,0.41,0.4,0.4,0.49,0.0,1.0,0.0,123.0,BA2014QEYTFB -> BA2034SENQEY,BA2014 -> BA2034,F16C0Y165 -> F16C0Y165
P038539,0.48,0.8,0.8,0.75,0.0,1.8,0.0,97.0,BA2014QEYTFB -> BA2034SENQEY,BA2014 -> BA2034,F16C0Y165 -> F16C0Y165
P038541,1.08,0.6,0.6,0.8,0.0,1.8,0.0,70.0,BA2014QEYTFB -> BA2034SENQEY,BA2014 -> BA2034,F16C0Y165 -> F16C0Y165
P038542,0.85,1.4,1.4,0.8,1.0,2.6,0.0,78.0,BA2014QEYTFB -> BA2034SENQEY,BA2014 -> BA2034,F16C0Y165 -> F16C0Y165
P038543,0.29,0.0,0.0,0.0,0.0,0.0,0.0,163.0,BA2014QEYTFB -> BA2034SENQEY,BA2014 -> BA2034,F16C0Y165 -> F16C0Y165
P038544,1.11,2.0,2.0,0.89,1.0,3.0,0.0,140.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038545,0.87,2.0,2.0,0.63,1.2,2.8,0.0,68.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038546,0.42,0.4,0.4,0.49,0.0,1.0,0.0,117.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038547,0.87,0.6,0.6,0.8,0.0,1.8,0.0,92.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038548,0.71,0.8,0.8,1.17,0.0,2.6,0.0,112.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038549,0.41,0.0,0.0,0.0,0.0,0.0,0.0,123.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038550,0.62,0.4,0.4,0.8,0.0,1.6,0.0,97.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038551,0.98,0.6,0.6,1.2,0.0,2.4,0.0,167.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038552,1.08,0.8,0.8,0.75,0.0,1.8,0.0,70.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038553,0.78,0.6,0.6,0.49,0.0,1.0,0.0,78.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038554,2.09,2.4,2.4,1.2,1.0,3.8,0.0,163.0,BA2172QEYTFB -> BA2034SENQEY,BA2172 -> BA2034,F16C0Y165 -> F16C0Y165
P038555,0.25,0.4,0.4,0.49,0.0,1.0,0.0,140.0,BA2046QEYTFB -> BA2082SENQEY,BA2046 -> BA2082,F0C0Y76 -> F0C0Y76
P038566,3.42,4.0,4.0,1.67,2.0,5.8,0.0,140.0,BA2222SENTFB,BA2222,F0C0Y76
P038567,4.69,5.8,5.8,2.79,1.8,8.8,0.0,68.0,BA2222SENTFB,BA2222,F0C0Y76
P038568,1.49,1.8,1.8,0.75,1.0,2.8,0.0,117.0,BA2222SENTFB,BA2222,F0C0Y76
P038569,0.65,0.4,0.4,0.49,0.0,1.0,0.0,92.0,BA2222SENTFB,BA2222,F0C0Y76
P038570,4.62,3.6,3.6,1.02,2.2,4.8,0.0,112.0,BA2222SENTFB,BA2222,F0C0Y76
P038571,4.27,3.8,3.8,1.6,2.0,5.8,0.0,123.0,BA2222SENTFB,BA2222,F0C0Y76
P038572,11.74,10.0,10.0,2.1,8.2,13.2,0.0,97.0,BA2222SENTFB,BA2222,F0C0Y76
P038573,2.94,2.8,2.8,1.47,1.2,4.8,0.0,167.0,BA2222SENTFB,BA2222,F0C0Y76
P038574,1.75,1.8,1.8,1.33,0.2,3.6,0.0,70.0,BA2222SENTFB,BA2222,F0C0Y76
P038575,4.87,5.0,5.0,1.67,2.6,6.8,0.0,78.0,BA2222SENTFB,BA2222,F0C0Y76
P038576,4.66,4.6,4.6,1.85,1.8,6.0,0.0,163.0,BA2222SENTFB,BA2222,F0C0Y76
P038577,0.89,0.6,0.6,0.49,0.0,1.0,0.0,140.0,BA2170QEYTFB -> BA2236SENQEY,BA2170 -> BA2236,F0C0Y76 -> F12C12Y48
P038584,0.47,0.2,0.2,0.4,0.0,0.8,0.0,167.0,BA2170QEYTFB -> BA2236SENQEY,BA2170 -> BA2236,F0C0Y76 -> F12C12Y48
P038587,0.29,0.0,0.0,0.0,0.0,0.0,0.0,163.0,BA2170QEYTFB -> BA2236SENQEY,BA2170 -> BA2236,F0C0Y76 -> F12C12Y48
P038588,2.08,2.8,2.8,1.17,1.2,4.0,0.0,140.0,BA2278SENTFB,BA2278,F12C12Y48
P038589,3.07,2.8,2.8,1.47,0.6,4.0,0.0,68.0,BA2278SENTFB,BA2278,F12C12Y48
P038591,1.96,1.6,1.6,1.02,0.2,2.8,0.0,92.0,BA2278SENTFB,BA2278,F12C12Y48
P038592,3.15,3.0,3.0,1.55,2.0,5.4,0.0,112.0,BA2278SENTFB,BA2278,F12C12Y48
P038593,3.64,5.4,5.4,2.06,3.2,8.4,0.0,123.0,BA2278SENTFB,BA2278,F12C12Y48
P038594,3.86,4.6,4.6,1.62,3.0,6.8,0.0,97.0,BA2278SENTFB,BA2278,F12C12Y48
P038595,1.47,0.6,0.6,0.8,0.0,1.8,0.0,167.0,BA2278SENTFB,BA2278,F12C12Y48
P038596,2.95,2.2,2.2,0.75,1.2,3.0,0.0,70.0,BA2278SENTFB,BA2278,F12C12Y48
P038597,0.67,0.2,0.2,0.4,0.0,0.8,0.0,78.0,BA2278SENTFB,BA2278,F12C12Y48
P038598,4.49,4.8,4.8,1.17,3.2,6.0,0.0,163.0,BA2278SENTFB,BA2278,F12C12Y48
P038599,6.82,5.0,5.0,0.89,4.0,6.0,0.0,140.0,BA2294SENTFB,BA2294,F0C0Y76
P038600,5.43,3.4,2.0,1.79,0.0,4.0,1.4,68.0,BA2294SENTFB,BA2294,F0C0Y76
P038601,7.77,7.0,7.0,3.41,3.2,11.0,0.0,117.0,BA2294SENTFB,BA2294,F0C0Y76
P038602,2.38,2.6,2.6,1.2,1.2,4.0,0.0,92.0,BA2294SENTFB,BA2294,F0C0Y76
P038603,6.44,5.6,5.6,1.85,4.0,8.4,0.0,112.0,BA2294SENTFB,BA2294,F0C0Y76
P038604,7.79,6.6,6.6,1.36,5.2,8.6,0.0,123.0,BA2294SENTFB,BA2294,F0C0Y76
P038605,14.18,14.2,14.2,1.94,12.2,16.8,0.0,97.0,BA2294SENTFB,BA2294,F0C0Y76
P038606,0.26,0.4,0.4,0.8,0.0,1.6,0.0,167.0,BA2294SENTFB,BA2294,F0C0Y76
P038607,2.66,2.4,1.8,1.17,0.2,3.0,0.6,70.0,BA2294SENTFB,BA2294,F0C0Y76
P038608,4.04,4.8,4.0,2.0,1.4,6.6,0.8,78.0,BA2294SENTFB,BA2294,F0C0Y76
P038609,5.11,6.6,6.6,1.74,4.4,8.8,0.0,163.0,BA2294SENTFB,BA2294,F0C0Y76
P038610,0.23,0.4,0.4,0.49,0.0,1.0,0.0,299.0,BA2167QEYTKD -> BA2034SENQEY,super_BA2167 -> BA2034,F16C0Y165 -> F16C0Y165
P038611,0.08,0.0,0.0,0.0,0.0,0.0,0.0,123.0,BA2167QEYTKD -> BA2034SENQEY,super_BA2167 -> BA2034,F16C0Y165 -> F16C0Y165
P038612,0.01,0.0,0.0,0.0,0.0,0.0,0.0,246.0,BA2167QEYTKD -> BA2034SENQEY,super_BA2167 -> BA2034,F16C0Y165 -> F16C0Y165
P038613,5.24,5.4,5.4,2.42,2.4,8.6,0.0,138.0,BA2167QEYTKD -> BA2034SENQEY,super_BA2167 -> BA2034,F16C0Y165 -> F16C0Y165
P038614,1.25,1.0,1.0,0.63,0.2,1.8,0.0,184.0,BA2167QEYTKD -> BA2034SENQEY,super_BA2167 -> BA2034,F16C0Y165 -> F16C0Y165
P038616,0.67,1.0,1.0,0.89,0.0,2.0,0.0,118.0,BA2167QEYTKD -> BA2034SENQEY,super_BA2167 -> BA2034,F16C0Y165 -> F16C0Y165
P038618,0.1,0.0,0.0,0.0,0.0,0.0,0.0,94.0,BA2167QEYTKD -> BA2034SENQEY,super_BA2167 -> BA2034,F16C0Y165 -> F16C0Y165
P038619,0.01,0.2,0.2,0.4,0.0,0.8,0.0,149.0,BA2167QEYTKD -> BA2034SENQEY,super_BA2167 -> BA2034,F16C0Y165 -> F16C0Y165
P038622,0.88,1.6,1.6,1.02,0.2,2.8,0.0,123.0,BA2377QEYTKD -> BA2034SENQEY,BA2377 -> BA2034,F0C0Y76 -> F16C0Y165
P038623,0.26,0.2,0.2,0.4,0.0,0.8,0.0,246.0,BA2377QEYTKD -> BA2034SENQEY,BA2377 -> BA2034,F0C0Y76 -> F16C0Y165
P038629,0.3,0.2,0.2,0.4,0.0,0.8,0.0,94.0,BA2377QEYTKD -> BA2034SENQEY,BA2377 -> BA2034,F0C0Y76 -> F16C0Y165
P038640,2.1,2.2,2.2,1.17,1.0,3.8,0.0,94.0,BA2617QEYTKD -> BA2082SENQEY,BA2617 -> BA2082,F0C0Y76 -> F0C0Y76
P038644,0.9,0.8,0.8,0.75,0.0,1.8,0.0,123.0,AA0404QEYTKD -> BA2236SENQEY,AA0404 -> BA2236,F0C0Y76 -> F12C12Y48
P038646,1.87,1.8,1.8,1.47,0.0,3.0,0.0,138.0,AA0404QEYTKD -> BA2236SENQEY,AA0404 -> BA2236,F0C0Y76 -> F12C12Y48
P038651,0.83,0.6,0.6,0.8,0.0,1.8,0.0,94.0,AA0404QEYTKD -> BA2236SENQEY,AA0404 -> BA2236,F0C0Y76 -> F12C12Y48
P038655,1.33,1.2,0.2,0.4,0.0,0.8,1.0,123.0,AA0324TFBTKD -> BA2294SENTFB,AA0324 -> BA2294,F16C0Y165 -> F0C0Y76
P038657,0.58,0.2,0.2,0.4,0.0,0.8,0.0,138.0,AA0324TFBTKD -> BA2294SENTFB,AA0324 -> BA2294,F16C0Y165 -> F0C0Y76
P038658,0.23,0.4,0.4,0.49,0.0,1.0,0.0,184.0,AA0324TFBTKD -> BA2294SENTFB,AA0324 -> BA2294,F16C0Y165 -> F0C0Y76
P038660,0.01,0.0,0.0,0.0,0.0,0.0,0.0,118.0,AA0324TFBTKD -> BA2294SENTFB,AA0324 -> BA2294,F16C0Y165 -> F0C0Y76
P038662,0.54,0.2,0.0,0.0,0.0,0.0,0.2,94.0,AA0324TFBTKD -> BA2294SENTFB,AA0324 -> BA2294,F16C0Y165 -> F0C0Y76
P038663,0.01,0.0,0.0,0.0,0.0,0.0,0.0,149.0,AA0324TFBTKD -> BA2294SENTFB,AA0324 -> BA2294,F16C0Y165 -> F0C0Y76
P038666,1.69,2.0,2.0,0.63,1.2,2.8,0.0,112.0,AA0580QEYTOB -> BA2034SENQEY,AA0580 -> BA2034,F16C0Y165 -> F16C0Y165
P038667,0.53,0.8,0.8,0.75,0.0,1.8,0.0,243.0,AA0580QEYTOB -> BA2034SENQEY,AA0580 -> BA2034,F16C0Y165 -> F16C0Y165
P038668,0.73,0.8,0.8,0.75,0.0,1.8,0.0,138.0,AA0580QEYTOB -> BA2034SENQEY,AA0580 -> BA2034,F16C0Y165 -> F16C0Y165
P038669,0.25,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AA0580QEYTOB -> BA2034SENQEY,AA0580 -> BA2034,F16C0Y165 -> F16C0Y165
P038673,2.41,3.0,3.0,1.41,1.2,4.8,0.0,92.0,AA0580QEYTOB -> BA2034SENQEY,AA0580 -> BA2034,F16C0Y165 -> F16C0Y165
P038674,0.33,0.2,0.2,0.4,0.0,0.8,0.0,153.0,AA0580QEYTOB -> BA2034SENQEY,AA0580 -> BA2034,F16C0Y165 -> F16C0Y165
P038675,0.18,0.2,0.2,0.4,0.0,0.8,0.0,311.0,AA0580QEYTOB -> BA2034SENQEY,AA0580 -> BA2034,F16C0Y165 -> F16C0Y165
P038677,0.31,0.6,0.6,1.2,0.0,2.4,0.0,112.0,AA0590QEYTOB -> BA2082SENQEY,AA0590 -> BA2082,F0C0Y76 -> F0C0Y76
P038684,2.7,4.4,4.4,2.42,2.2,8.0,0.0,92.0,AA0590QEYTOB -> BA2082SENQEY,AA0590 -> BA2082,F0C0Y76 -> F0C0Y76
P038688,1.22,1.6,1.6,0.8,0.4,2.0,0.0,112.0,AA0512TFBTOB -> BA2222SENTFB,AA0512 -> BA2222,F16C0Y165 -> F0C0Y76
P038695,0.17,0.2,0.2,0.4,0.0,0.8,0.0,92.0,AA0512TFBTOB -> BA2222SENTFB,AA0512 -> BA2222,F16C0Y165 -> F0C0Y76
P038699,0.81,1.2,0.8,0.75,0.0,1.8,0.4,112.0,AA0584QEYTOB -> BA2236SENQEY,AA0584 -> BA2236,F0C0Y76 -> F12C12Y48
P038703,0.24,0.6,0.6,0.49,0.0,1.0,0.0,290.0,AA0584QEYTOB -> BA2236SENQEY,AA0584 -> BA2236,F0C0Y76 -> F12C12Y48
P038706,5.41,5.6,4.0,3.03,0.4,7.8,1.6,92.0,AA0584QEYTOB -> BA2236SENQEY,AA0584 -> BA2236,F0C0Y76 -> F12C12Y48
P038707,0.52,0.4,0.4,0.49,0.0,1.0,0.0,153.0,AA0584QEYTOB -> BA2236SENQEY,AA0584 -> BA2236,F0C0Y76 -> F12C12Y48
P038710,0.87,1.2,0.8,1.6,0.0,3.2,0.4,112.0,AA0504TFBTOB -> BA2294SENTFB,AA0504 -> BA2294,F16C0Y165 -> F0C0Y76
P038711,1.74,1.4,1.4,0.49,1.0,2.0,0.0,243.0,AA0504TFBTOB -> BA2294SENTFB,AA0504 -> BA2294,F16C0Y165 -> F0C0Y76
P038712,1.47,1.0,0.6,0.8,0.0,1.8,0.4,138.0,AA0504TFBTOB -> BA2294SENTFB,AA0504 -> BA2294,F16C0Y165 -> F0C0Y76
P038713,0.41,0.6,0.6,0.49,0.0,1.0,0.0,204.0,AA0504TFBTOB -> BA2294SENTFB,AA0504 -> BA2294,F16C0Y165 -> F0C0Y76
P038715,0.05,0.0,0.0,0.0,0.0,0.0,0.0,124.0,AA0504TFBTOB -> BA2294SENTFB,AA0504 -> BA2294,F16C0Y165 -> F0C0Y76
P038717,0.22,0.0,0.0,0.0,0.0,0.0,0.0,92.0,AA0504TFBTOB -> BA2294SENTFB,AA0504 -> BA2294,F16C0Y165 -> F0C0Y76
P038718,0.05,0.0,0.0,0.0,0.0,0.0,0.0,153.0,AA0504TFBTOB -> BA2294SENTFB,AA0504 -> BA2294,F16C0Y165 -> F0C0Y76
P038721,0.06,0.0,0.0,0.0,0.0,0.0,0.0,273.0,AA0087TFBBOD -> BA2250SOPTFB,AA0087 -> BA2250,F16C0Y165 -> F0C0Y76
P038722,0.3,0.2,0.2,0.4,0.0,0.8,0.0,402.0,AA0087TFBBOD -> BA2250SOPTFB,AA0087 -> BA2250,F16C0Y165 -> F0C0Y76
P038724,1.22,0.8,0.4,0.8,0.0,1.6,0.4,324.0,AA0087TFBBOD -> BA2250SOPTFB,AA0087 -> BA2250,F16C0Y165 -> F0C0Y76
P038726,0.51,0.6,0.0,0.0,0.0,0.0,0.6,76.0,AA0087TFBBOD -> BA2250SOPTFB,AA0087 -> BA2250,F16C0Y165 -> F0C0Y76
P038728,0.06,0.0,0.0,0.0,0.0,0.0,0.0,255.0,AA0087TFBBOD -> BA2250SOPTFB,AA0087 -> BA2250,F16C0Y165 -> F0C0Y76
P038732,0.06,0.0,0.0,0.0,0.0,0.0,0.0,273.0,AA0089TFBBOD -> BA2250SOPTFB,AA0089 -> BA2250,F16C0Y165 -> F0C0Y76
P038735,0.64,0.8,0.8,0.75,0.0,1.8,0.0,324.0,AA0089TFBBOD -> BA2250SOPTFB,AA0089 -> BA2250,F16C0Y165 -> F0C0Y76
P038739,0.06,0.0,0.0,0.0,0.0,0.0,0.0,255.0,AA0089TFBBOD -> BA2250SOPTFB,AA0089 -> BA2250,F16C0Y165 -> F0C0Y76
P038743,0.06,0.2,0.0,0.0,0.0,0.0,0.2,273.0,AA0097TFBBOD -> BA2250SOPTFB,AA0097 -> BA2250,F16C0Y165 -> F0C0Y76
P038746,0.52,0.6,0.6,0.8,0.0,1.8,0.0,324.0,AA0097TFBBOD -> BA2250SOPTFB,AA0097 -> BA2250,F16C0Y165 -> F0C0Y76
P038750,0.06,0.0,0.0,0.0,0.0,0.0,0.0,255.0,AA0097TFBBOD -> BA2250SOPTFB,AA0097 -> BA2250,F16C0Y165 -> F0C0Y76
P038754,0.95,0.8,0.0,0.0,0.0,0.0,0.8,273.0,BA2039TFBQEY -> AA0135QEYBOD -> BA2250SOPTFB,BA2039 -> AA0135 -> BA2250,F16C0Y165 -> F0C0Y76 -> F0C0Y76
P038764,1.32,1.2,1.2,0.75,0.2,2.0,0.0,522.0,AA0099TFBBOD -> BA2442SOPTFB,AA0099 -> BA2442,F16C0Y165 -> F0C0Y76
P038765,1.6,1.8,0.0,0.0,0.0,0.0,1.8,273.0,AA0099TFBBOD -> BA2442SOPTFB,AA0099 -> BA2442,F16C0Y165 -> F0C0Y76
P038766,0.3,0.2,0.2,0.4,0.0,0.8,0.0,402.0,AA0099TFBBOD -> BA2442SOPTFB,AA0099 -> BA2442,F16C0Y165 -> F0C0Y76
P038769,0.58,0.4,0.4,0.49,0.0,1.0,0.0,445.0,AA0099TFBBOD -> BA2442SOPTFB,AA0099 -> BA2442,F16C0Y165 -> F0C0Y76
P038772,0.06,0.2,0.0,0.0,0.0,0.0,0.2,255.0,AA0099TFBBOD -> BA2442SOPTFB,AA0099 -> BA2442,F16C0Y165 -> F0C0Y76
P038774,2.71,2.4,2.4,1.02,1.2,3.8,0.0,416.0,AA0099TFBBOD -> BA2442SOPTFB,AA0099 -> BA2442,F16C0Y165 -> F0C0Y76
P038776,2.17,2.4,1.6,1.02,0.2,2.8,0.8,273.0,AA0119TFBBOD -> BA2442SOPTFB,AA0119 -> BA2442,F16C0Y165 -> F0C0Y76
P038783,0.06,0.0,0.0,0.0,0.0,0.0,0.0,255.0,AA0119TFBBOD -> BA2442SOPTFB,AA0119 -> BA2442,F16C0Y165 -> F0C0Y76
P038787,1.78,1.2,1.2,0.75,0.2,2.0,0.0,273.0,AA0103TFBBOD -> BA2448SOPTFB,AA0103 -> BA2448,F16C0Y165 -> F0C0Y76
P038790,0.34,0.4,0.4,0.49,0.0,1.0,0.0,324.0,AA0103TFBBOD -> BA2448SOPTFB,AA0103 -> BA2448,F16C0Y165 -> F0C0Y76
P038798,0.86,0.8,0.6,1.2,0.0,2.4,0.2,273.0,AA0107TFBBOD -> BA2448SOPTFB,AA0107 -> BA2448,F0C0Y76 -> F0C0Y76
P038801,1.2,1.2,1.2,0.4,1.0,1.8,0.0,324.0,AA0107TFBBOD -> BA2448SOPTFB,AA0107 -> BA2448,F0C0Y76 -> F0C0Y76
P038807,1.42,1.8,1.8,1.72,0.2,4.4,0.0,416.0,AA0107TFBBOD -> BA2448SOPTFB,AA0107 -> BA2448,F0C0Y76 -> F0C0Y76
P038809,3.05,1.8,1.8,0.75,1.0,2.8,0.0,273.0,AA0111TFBBOD -> BA2448SOPTFB,AA0111 -> BA2448,F0C0Y76 -> F0C0Y76
P038820,1.02,0.6,0.6,0.49,0.0,1.0,0.0,161.0,BA2234TFBHFH -> BA2250SOPTFB,BA2234 -> BA2250,F0C0Y76 -> F0C0Y76
P038822,0.45,0.2,0.2,0.4,0.0,0.8,0.0,160.0,BA2234TFBHFH -> BA2250SOPTFB,BA2234 -> BA2250,F0C0Y76 -> F0C0Y76
P038823,1.5,2.2,2.2,1.72,0.2,4.6,0.0,186.0,BA2234TFBHFH -> BA2250SOPTFB,BA2234 -> BA2250,F0C0Y76 -> F0C0Y76
P038828,0.54,1.0,1.0,1.26,0.0,2.8,0.0,193.0,BA2234TFBHFH -> BA2250SOPTFB,BA2234 -> BA2250,F0C0Y76 -> F0C0Y76
P038829,1.63,0.8,0.8,0.4,0.2,1.0,0.0,224.0,BA2234TFBHFH -> BA2250SOPTFB,BA2234 -> BA2250,F0C0Y76 -> F0C0Y76
P038833,0.49,0.6,0.6,1.2,0.0,2.4,0.0,160.0,BA2438TFBHFH -> BA2442SOPTFB,BA2438 -> BA2442,F0C0Y72 -> F0C0Y76
P038836,0.63,0.2,0.2,0.4,0.0,0.8,0.0,170.0,BA2438TFBHFH -> BA2442SOPTFB,BA2438 -> BA2442,F0C0Y72 -> F0C0Y76
P038842,1.22,1.4,1.4,1.36,0.2,3.4,0.0,161.0,BA2444TFBHFH -> BA2442SOPTFB,BA2444 -> BA2442,F0C0Y76 -> F0C0Y76
P038844,2.34,1.6,1.6,0.8,1.0,2.8,0.0,160.0,BA2444TFBHFH -> BA2442SOPTFB,BA2444 -> BA2442,F0C0Y76 -> F0C0Y76
P038845,0.77,0.2,0.2,0.4,0.0,0.8,0.0,186.0,BA2444TFBHFH -> BA2442SOPTFB,BA2444 -> BA2442,F0C0Y76 -> F0C0Y76
P038852,0.39,0.6,0.6,0.49,0.0,1.0,0.0,194.0,BA2039TFBQEY -> BA2250SOPTFB,BA2039 -> BA2250,F16C0Y165 -> F0C0Y76
P038853,8.03,9.2,0.8,1.6,0.0,3.2,8.4,94.0,BA2039TFBQEY -> BA2250SOPTFB,BA2039 -> BA2250,F16C0Y165 -> F0C0Y76
P038860,1.1,1.2,0.0,0.0,0.0,0.0,1.2,76.0,BA2039TFBQEY -> BA2250SOPTFB,BA2039 -> BA2250,F16C0Y165 -> F0C0Y76
P038864,0.42,0.2,0.2,0.4,0.0,0.8,0.0,94.0,BA2051TFBQEY -> BA2250SOPTFB,BA2051 -> BA2250,F0C0Y76 -> F0C0Y76
P038877,0.66,0.4,0.4,0.49,0.0,1.0,0.0,122.0,BA2043TFBQEY -> BA2442SOPTFB,BA2043 -> BA2442,F16C0Y165 -> F0C0Y76
P038882,0.87,1.0,0.0,0.0,0.0,0.0,1.0,76.0,BA2043TFBQEY -> BA2442SOPTFB,BA2043 -> BA2442,F16C0Y165 -> F0C0Y76
P038884,0.33,0.2,0.2,0.4,0.0,0.8,0.0,185.0,BA2043TFBQEY -> BA2442SOPTFB,BA2043 -> BA2442,F16C0Y165 -> F0C0Y76
P038886,1.29,1.0,0.0,0.0,0.0,0.0,1.0,94.0,BA2061TFBQEY -> BA2442SOPTFB,BA2061 -> BA2442,F0C0Y76 -> F0C0Y76
P038893,0.01,0.0,0.0,0.0,0.0,0.0,0.0,76.0,BA2061TFBQEY -> BA2442SOPTFB,BA2061 -> BA2442,F0C0Y76 -> F0C0Y76
P038899,0.48,0.8,0.8,0.75,0.0,1.8,0.0,122.0,BA2055TFBQEY -> BA2448SOPTFB,BA2055 -> BA2448,F0C0Y72 -> F0C0Y76
