Product,Demand,Historical_Demand,Sold,Unmet,Fare,Revenue,Legs,Tasks,Assigned_Fleets,Bottleneck_Leg,Bottleneck_Shadow_Price
P023761,0.0,0.04,0.0,0.0,115.0,0.0,AA0508TFBTOB -> BA2485CMJTFB,AA0508 -> BA2485,F16C0Y165 -> F16C0Y165,AA0508TFBTOB,10.16
P023768,0.0,0.04,0.0,0.0,97.0,0.0,AA0508TFBTOB -> BA2485CMJTFB,AA0508 -> BA2485,F16C0Y165 -> F16C0Y165,AA0508TFBTOB,10.16
P023812,4.2,3.29,0.0,4.2,97.0,0.0,BA2489CMJTFB -> AA0516TFBTOB,BA2489 -> AA0516,F0C0Y76 -> F0C0Y76,AA0516TFBTOB,17.8
P023827,0.0,0.02,0.0,0.0,115.0,0.0,AA0504TFBTOB -> BA2493CMJTFB,AA0504 -> BA2493,F16C0Y165 -> F0C0Y76,AA0504TFBTOB,10.68
P023834,0.0,0.04,0.0,0.0,97.0,0.0,AA0504TFBTOB -> BA2493CMJTFB,AA0504 -> BA2493,F16C0Y165 -> F0C0Y76,AA0504TFBTOB,10.68
P023876,0.6,0.37,0.0,0.6,86.0,0.0,AA0093TFBBOD -> BA2237CPJTFB,AA0093 -> BA2237,F16C0Y165 -> F0C0Y76,AA0093TFBBOD,25.36
P023879,0.0,0.01,0.0,0.0,308.0,0.0,AA0093TFBBOD -> BA2237CPJTFB,AA0093 -> BA2237,F16C0Y165 -> F0C0Y76,AA0093TFBBOD,25.36
P023883,0.0,0.01,0.0,0.0,391.0,0.0,AA0101TFBBOD -> BA2237CPJTFB,AA0101 -> BA2237,F16C0Y165 -> F0C0Y76,AA0101TFBBOD,23.56
P023884,0.0,0.01,0.0,0.0,271.0,0.0,AA0101TFBBOD -> BA2237CPJTFB,AA0101 -> BA2237,F16C0Y165 -> F0C0Y76,AA0101TFBBOD,23.56
P023885,0.0,0.01,0.0,0.0,328.0,0.0,AA0101TFBBOD -> BA2237CPJTFB,AA0101 -> BA2237,F16C0Y165 -> F0C0Y76,AA0101TFBBOD,23.56
P023887,4.4,3.98,0.0,4.4,86.0,0.0,AA0101TFBBOD -> BA2237CPJTFB,AA0101 -> BA2237,F16C0Y165 -> F0C0Y76,AA0101TFBBOD,23.56
P023890,0.0,0.01,0.0,0.0,308.0,0.0,AA0101TFBBOD -> BA2237CPJTFB,AA0101 -> BA2237,F16C0Y165 -> F0C0Y76,AA0101TFBBOD,23.56
P023894,0.0,0.01,0.0,0.0,391.0,0.0,AA0119TFBBOD -> BA2237CPJTFB,AA0119 -> BA2237,F16C0Y165 -> F0C0Y76,AA0119TFBBOD,31.32
P023895,0.0,0.01,0.0,0.0,271.0,0.0,AA0119TFBBOD -> BA2237CPJTFB,AA0119 -> BA2237,F16C0Y165 -> F0C0Y76,AA0119TFBBOD,31.32
P023896,0.0,0.01,0.0,0.0,328.0,0.0,AA0119TFBBOD -> BA2237CPJTFB,AA0119 -> BA2237,F16C0Y165 -> F0C0Y76,AA0119TFBBOD,31.32
P023898,0.0,0.01,0.0,0.0,86.0,0.0,AA0119TFBBOD -> BA2237CPJTFB,AA0119 -> BA2237,F16C0Y165 -> F0C0Y76,AA0119TFBBOD,31.32
P023900,0.0,0.01,0.0,0.0,292.0,0.0,AA0119TFBBOD -> BA2237CPJTFB,AA0119 -> BA2237,F16C0Y165 -> F0C0Y76,AA0119TFBBOD,31.32
P023901,0.0,0.01,0.0,0.0,308.0,0.0,AA0119TFBBOD -> BA2237CPJTFB,AA0119 -> BA2237,F16C0Y165 -> F0C0Y76,AA0119TFBBOD,31.32
P023937,0.0,0.01,0.0,0.0,249.0,0.0,AA0083TFBBOD -> BA2269CPJTFB,AA0083 -> BA2269,F16C0Y165 -> F16C0Y165,AA0083TFBBOD,43.0
P023944,0.0,0.01,0.0,0.0,292.0,0.0,AA0083TFBBOD -> BA2269CPJTFB,AA0083 -> BA2269,F16C0Y165 -> F16C0Y165,AA0083TFBBOD,43.0
P023945,0.0,0.01,0.0,0.0,308.0,0.0,AA0083TFBBOD -> BA2269CPJTFB,AA0083 -> BA2269,F16C0Y165 -> F16C0Y165,AA0083TFBBOD,43.0
P023948,0.0,0.01,0.0,0.0,249.0,0.0,AA0087TFBBOD -> BA2269CPJTFB,AA0087 -> BA2269,F16C0Y165 -> F16C0Y165,AA0087TFBBOD,44.2
P023950,0.0,0.01,0.0,0.0,271.0,0.0,AA0087TFBBOD -> BA2269CPJTFB,AA0087 -> BA2269,F16C0Y165 -> F16C0Y165,AA0087TFBBOD,44.2
P023953,0.0,0.01,0.0,0.0,86.0,0.0,AA0087TFBBOD -> BA2269CPJTFB,AA0087 -> BA2269,F16C0Y165 -> F16C0Y165,AA0087TFBBOD,44.2
P023955,0.0,0.02,0.0,0.0,292.0,0.0,AA0087TFBBOD -> BA2269CPJTFB,AA0087 -> BA2269,F16C0Y165 -> F16C0Y165,AA0087TFBBOD,44.2
P023956,0.0,0.01,0.0,0.0,308.0,0.0,AA0087TFBBOD -> BA2269CPJTFB,AA0087 -> BA2269,F16C0Y165 -> F16C0Y165,AA0087TFBBOD,44.2
P023959,0.0,0.01,0.0,0.0,249.0,0.0,AA0089TFBBOD -> BA2269CPJTFB,AA0089 -> BA2269,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P023960,0.0,0.01,0.0,0.0,391.0,0.0,AA0089TFBBOD -> BA2269CPJTFB,AA0089 -> BA2269,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P023962,0.0,0.01,0.0,0.0,328.0,0.0,AA0089TFBBOD -> BA2269CPJTFB,AA0089 -> BA2269,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P023964,0.0,0.01,0.0,0.0,86.0,0.0,AA0089TFBBOD -> BA2269CPJTFB,AA0089 -> BA2269,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P023966,0.0,0.01,0.0,0.0,292.0,0.0,AA0089TFBBOD -> BA2269CPJTFB,AA0089 -> BA2269,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P023967,0.0,0.01,0.0,0.0,308.0,0.0,AA0089TFBBOD -> BA2269CPJTFB,AA0089 -> BA2269,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P024008,0.4,0.24,0.0,0.4,86.0,0.0,AA0109TFBBOD -> BA2363CPJTFB,AA0109 -> BA2363,F0C0Y76 -> F0C0Y76,AA0109TFBBOD,43.96
P024015,0.0,0.01,0.0,0.0,391.0,0.0,AA0089TFBBOD -> BA2391CPJTFB,AA0089 -> BA2391,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P024017,0.0,0.01,0.0,0.0,328.0,0.0,AA0089TFBBOD -> BA2391CPJTFB,AA0089 -> BA2391,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P024019,0.0,0.01,0.0,0.0,86.0,0.0,AA0089TFBBOD -> BA2391CPJTFB,AA0089 -> BA2391,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P024021,0.0,0.01,0.0,0.0,292.0,0.0,AA0089TFBBOD -> BA2391CPJTFB,AA0089 -> BA2391,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P024022,0.0,0.01,0.0,0.0,308.0,0.0,AA0089TFBBOD -> BA2391CPJTFB,AA0089 -> BA2391,F16C0Y165 -> F16C0Y165,AA0089TFBBOD,31.2
P024024,0.0,0.01,0.0,0.0,479.0,0.0,AA0097TFBBOD -> BA2391CPJTFB,AA0097 -> BA2391,F16C0Y165 -> F16C0Y165,AA0097TFBBOD,32.6
P024025,0.0,0.01,0.0,0.0,249.0,0.0,AA0097TFBBOD -> BA2391CPJTFB,AA0097 -> BA2391,F16C0Y165 -> F16C0Y165,AA0097TFBBOD,32.6
P024027,0.0,0.01,0.0,0.0,271.0,0.0,AA0097TFBBOD -> BA2391CPJTFB,AA0097 -> BA2391,F16C0Y165 -> F16C0Y165,AA0097TFBBOD,32.6
P024029,0.0,0.01,0.0,0.0,415.0,0.0,AA0097TFBBOD -> BA2391CPJTFB,AA0097 -> BA2391,F16C0Y165 -> F16C0Y165,AA0097TFBBOD,32.6
P024030,0.0,0.01,0.0,0.0,86.0,0.0,AA0097TFBBOD -> BA2391CPJTFB,AA0097 -> BA2391,F16C0Y165 -> F16C0Y165,AA0097TFBBOD,32.6
P024032,0.0,0.02,0.0,0.0,292.0,0.0,AA0097TFBBOD -> BA2391CPJTFB,AA0097 -> BA2391,F16C0Y165 -> F16C0Y165,AA0097TFBBOD,32.6
P024033,0.0,0.01,0.0,0.0,308.0,0.0,AA0097TFBBOD -> BA2391CPJTFB,AA0097 -> BA2391,F16C0Y165 -> F16C0Y165,AA0097TFBBOD,32.6
P024051,0.0,0.28,0.0,0.0,415.0,0.0,AA0731TFBBOD -> BA2399CPJTFB,super_AA0731 -> BA2399,F16C0Y165 -> F12C12Y48,AA0731TFBBOD,0.0
P024060,0.6,0.79,0.0,0.6,271.0,0.0,AA0135QEYBOD -> BA2422CPJQEY,AA0135 -> BA2422,F0C0Y76 -> F0C0Y76,AA0135QEYBOD,50.52
P024153,0.0,0.33,0.0,0.0,96.0,0.0,BA2138TFBHFH -> BA2239CPJTFB,BA2138 -> BA2239,F0C0Y76 -> F0C0Y76,BA2138TFBHFH,4.4
P024164,0.0,0.04,0.0,0.0,96.0,0.0,BA2378TFBHFH -> BA2269CPJTFB,BA2378 -> BA2269,F0C0Y76 -> F16C0Y165,BA2269CPJTFB,2.92
P024180,0.0,0.08,0.0,0.0,152.0,0.0,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F0C0Y76 -> F16C0Y165,BA2391CPJTFB,16.72
P024181,0.0,0.08,0.0,0.0,121.0,0.0,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F0C0Y76 -> F16C0Y165,BA2391CPJTFB,16.72
P024183,0.0,0.07,0.0,0.0,205.0,0.0,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F0C0Y76 -> F16C0Y165,BA2391CPJTFB,16.72
P024185,0.0,0.03,0.0,0.0,257.0,0.0,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F0C0Y76 -> F16C0Y165,BA2391CPJTFB,16.72
P024186,0.0,0.08,0.0,0.0,96.0,0.0,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F0C0Y76 -> F16C0Y165,BA2391CPJTFB,16.72
P024187,0.0,0.08,0.0,0.0,132.0,0.0,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F0C0Y76 -> F16C0Y165,BA2391CPJTFB,16.72
P024212,0.4,0.32,0.0,0.4,116.0,0.0,BA2354QEYHFH -> BA2422CPJQEY,BA2354 -> BA2422,F0C0Y76 -> F0C0Y76,BA2422CPJQEY,13.44
P024219,0.6,0.52,0.0,0.6,96.0,0.0,BA2354QEYHFH -> BA2422CPJQEY,BA2354 -> BA2422,F0C0Y76 -> F0C0Y76,BA2422CPJQEY,13.44
P024222,0.0,0.32,0.0,0.0,181.0,0.0,BA2502CPJQEY -> BA2352QEYHFH,BA2502 -> BA2352,F16C0Y165 -> F0C0Y76,BA2502CPJQEY,2.4
P024223,0.0,0.08,0.0,0.0,116.0,0.0,BA2502CPJQEY -> BA2352QEYHFH,BA2502 -> BA2352,F16C0Y165 -> F0C0Y76,BA2502CPJQEY,2.4
P024225,0.0,0.03,0.0,0.0,121.0,0.0,BA2502CPJQEY -> BA2352QEYHFH,BA2502 -> BA2352,F16C0Y165 -> F0C0Y76,BA2502CPJQEY,2.4
P024236,0.0,0.05,0.0,0.0,230.0,0.0,AA0859TFBIOM -> BA2133CPJTFB,AA0859 -> BA2133,F16C0Y165 -> F0C0Y72,AA0859TFBIOM,37.4
P024241,0.0,0.15,0.0,0.0,243.0,0.0,AA0859TFBIOM -> BA2133CPJTFB,AA0859 -> BA2133,F16C0Y165 -> F0C0Y72,AA0859TFBIOM,37.4
P024245,0.0,0.05,0.0,0.0,272.0,0.0,AA0859TFBIOM -> BA2363CPJTFB,AA0859 -> BA2363,F16C0Y165 -> F0C0Y76,AA0859TFBIOM,37.4
P024247,0.0,0.05,0.0,0.0,230.0,0.0,AA0859TFBIOM -> BA2363CPJTFB,AA0859 -> BA2363,F16C0Y165 -> F0C0Y76,AA0859TFBIOM,37.4
P024252,0.0,0.07,0.0,0.0,243.0,0.0,AA0859TFBIOM -> BA2363CPJTFB,AA0859 -> BA2363,F16C0Y165 -> F0C0Y76,AA0859TFBIOM,37.4
P024263,0.0,0.01,0.0,0.0,243.0,0.0,AA0837TKDIOM -> BA2403CPJTKD,AA0837 -> super_BA2403,F16C0Y165 -> F0C0Y76,AA0837TKDIOM,24.76
P024267,0.0,0.01,0.0,0.0,272.0,0.0,BA2502CPJQEY -> AA0877QEYIOM,BA2502 -> AA0877,F16C0Y165 -> F16C0Y165,AA0877QEYIOM,7.04
P024274,0.0,0.01,0.0,0.0,243.0,0.0,BA2502CPJQEY -> AA0877QEYIOM,BA2502 -> AA0877,F16C0Y165 -> F16C0Y165,AA0877QEYIOM,7.04
P024289,0.0,0.05,0.0,0.0,201.0,0.0,AA0067TFBKOV -> BA2237CPJTFB,BA2237,F0C0Y76,BA2237CPJTFB,16.4
P024291,0.0,0.05,0.0,0.0,242.0,0.0,AA0067TFBKOV -> BA2237CPJTFB,BA2237,F0C0Y76,BA2237CPJTFB,16.4
P024296,0.0,0.05,0.0,0.0,257.0,0.0,AA0067TFBKOV -> BA2237CPJTFB,BA2237,F0C0Y76,BA2237CPJTFB,16.4
P024311,0.0,0.05,0.0,0.0,201.0,0.0,AA0075TFBKOV -> BA2391CPJTFB,AA0075 -> BA2391,F16C0Y165 -> F16C0Y165,BA2391CPJTFB,16.72
P024318,0.0,0.05,0.0,0.0,257.0,0.0,AA0075TFBKOV -> BA2391CPJTFB,AA0075 -> BA2391,F16C0Y165 -> F16C0Y165,BA2391CPJTFB,16.72
P024319,0.0,0.05,0.0,0.0,238.0,0.0,AA0075TFBKOV -> BA2391CPJTFB,AA0075 -> BA2391,F16C0Y165 -> F16C0Y165,BA2391CPJTFB,16.72
P024320,0.0,0.4,0.0,0.0,351.0,0.0,AA0075TFBKOV -> BA2391CPJTFB,AA0075 -> BA2391,F16C0Y165 -> F16C0Y165,BA2391CPJTFB,16.72
P024347,0.0,0.29,0.0,0.0,202.0,0.0,AA0470TFBMBY -> BA2237CPJTFB,AA0470 -> BA2237,F16C0Y165 -> F0C0Y76,BA2237CPJTFB,16.4
P024428,2.6,3.38,0.0,2.6,131.0,0.0,AA0564QEYMBY -> BA2422CPJQEY,AA0564 -> BA2422,F16C0Y165 -> F0C0Y76,AA0564QEYMBY,16.6
P024432,0.0,0.39,0.0,0.0,144.0,0.0,AA0562QEYMBY -> BA2502CPJQEY,AA0562 -> BA2502,F16C0Y165 -> F16C0Y165,AA0562QEYMBY,16.6
P024443,0.0,0.03,0.0,0.0,89.0,0.0,BA2218CPJMXT,super_BA2218,F0C0Y76,BA2218CPJMXT,0.0
P024445,0.0,0.03,0.0,0.0,74.0,0.0,BA2218CPJMXT,super_BA2218,F0C0Y76,BA2218CPJMXT,0.0
P024451,0.0,0.33,0.0,0.0,68.0,0.0,BA2218CPJMXT,super_BA2218,F0C0Y76,BA2218CPJMXT,0.0
P024454,0.0,0.06,0.0,0.0,89.0,0.0,BA2217TFBMXT -> BA2237CPJTFB,super_BA2217 -> BA2237,F0C0Y76 -> F0C0Y76,BA2237CPJTFB,16.4
P024456,0.0,0.05,0.0,0.0,74.0,0.0,BA2217TFBMXT -> BA2237CPJTFB,super_BA2217 -> BA2237,F0C0Y76 -> F0C0Y76,BA2237CPJTFB,16.4
P024457,0.0,0.04,0.0,0.0,80.0,0.0,BA2217TFBMXT -> BA2237CPJTFB,super_BA2217 -> BA2237,F0C0Y76 -> F0C0Y76,BA2237CPJTFB,16.4
P024461,0.6,0.72,0.0,0.6,60.0,0.0,BA2217TFBMXT -> BA2237CPJTFB,super_BA2217 -> BA2237,F0C0Y76 -> F0C0Y76,BA2237CPJTFB,16.4
P024462,0.0,0.05,0.0,0.0,68.0,0.0,BA2217TFBMXT -> BA2237CPJTFB,super_BA2217 -> BA2237,F0C0Y76 -> F0C0Y76,BA2237CPJTFB,16.4
P024465,0.2,0.06,0.0,0.2,140.0,0.0,BA2011TFBNGS -> BA2269CPJTFB,BA2011 -> BA2269,F0C0Y76 -> F16C0Y165,BA2011TFBNGS,13.28
P024472,0.0,0.08,0.0,0.0,125.0,0.0,BA2011TFBNGS -> BA2269CPJTFB,BA2011 -> BA2269,F0C0Y76 -> F16C0Y165,BA2011TFBNGS,13.28
P024473,0.0,0.06,0.0,0.0,135.0,0.0,BA2011TFBNGS -> BA2269CPJTFB,BA2011 -> BA2269,F0C0Y76 -> F16C0Y165,BA2011TFBNGS,13.28
P024498,0.0,0.02,0.0,0.0,140.0,0.0,BA2502CPJQEY -> BA2329QEYNGS,BA2502 -> BA2329,F16C0Y165 -> F0C0Y76,BA2329QEYNGS,8.76
P024500,0.0,0.02,0.0,0.0,133.0,0.0,BA2502CPJQEY -> BA2329QEYNGS,BA2502 -> BA2329,F16C0Y165 -> F0C0Y76,BA2329QEYNGS,8.76
P024501,0.0,0.02,0.0,0.0,141.0,0.0,BA2502CPJQEY -> BA2329QEYNGS,BA2502 -> BA2329,F16C0Y165 -> F0C0Y76,BA2329QEYNGS,8.76
P024506,0.0,0.02,0.0,0.0,135.0,0.0,BA2502CPJQEY -> BA2329QEYNGS,BA2502 -> BA2329,F16C0Y165 -> F0C0Y76,BA2329QEYNGS,8.76
P024520,0.0,0.09,0.0,0.0,244.0,0.0,AA0867TFBPHH -> BA2133CPJTFB,AA0867 -> BA2133,F16C0Y165 -> F0C0Y72,AA0867TFBPHH,27.28
P024521,0.0,0.31,0.0,0.0,317.0,0.0,AA0867TFBPHH -> BA2133CPJTFB,AA0867 -> BA2133,F16C0Y165 -> F0C0Y72,AA0867TFBPHH,27.28
P024531,0.0,0.13,0.0,0.0,244.0,0.0,AA0895TKDPHH -> BA2403CPJTKD,AA0895 -> super_BA2403,F16C0Y165 -> F0C0Y76,AA0895TKDPHH,19.6
P024538,0.2,0.13,0.0,0.2,271.0,0.0,AA0895TKDPHH -> BA2403CPJTKD,AA0895 -> super_BA2403,F16C0Y165 -> F0C0Y76,AA0895TKDPHH,19.6
P024539,0.0,0.05,0.0,0.0,297.0,0.0,AA0895TKDPHH -> BA2403CPJTKD,AA0895 -> super_BA2403,F16C0Y165 -> F0C0Y76,AA0895TKDPHH,19.6
P024545,0.0,0.13,0.0,0.0,296.0,0.0,BA2502CPJQEY -> AA0809QEYPHH,BA2502 -> AA0809,F16C0Y165 -> F16C0Y165,AA0809QEYPHH,41.52
P024547,0.0,0.04,0.0,0.0,262.0,0.0,BA2502CPJQEY -> AA0809QEYPHH,BA2502 -> AA0809,F16C0Y165 -> F16C0Y165,AA0809QEYPHH,41.52
P024550,0.0,0.13,0.0,0.0,297.0,0.0,BA2502CPJQEY -> AA0809QEYPHH,BA2502 -> AA0809,F16C0Y165 -> F16C0Y165,AA0809QEYPHH,41.52
P024564,1.6,1.7,0.0,1.6,70.0,0.0,BA2151TFBQEY -> BA2237CPJTFB,BA2151 -> BA2237,F0C0Y76 -> F0C0Y76,BA2237CPJTFB,16.4
P024566,2.2,1.67,0.0,2.2,84.0,0.0,BA2151TFBQEY -> BA2237CPJTFB,BA2151 -> BA2237,F0C0Y76 -> F0C0Y76,BA2237CPJTFB,16.4
P024567,0.0,0.01,0.0,0.0,100.0,0.0,BA2151TFBQEY -> BA2237CPJTFB,BA2151 -> BA2237,F0C0Y76 -> F0C0Y76,BA2237CPJTFB,16.4
P024571,1.6,2.03,0.0,1.6,60.0,0.0,BA2151TFBQEY -> BA2237CPJTFB,BA2151 -> BA2237,F0C0Y76 -> F0C0Y76,BA2237CPJTFB,16.4
P024572,0.0,0.04,0.0,0.0,90.0,0.0,BA2151TFBQEY -> BA2237CPJTFB,BA2151 -> BA2237,F0C0Y76 -> F0C0Y76,BA2237CPJTFB,16.4
P024582,0.0,0.46,0.0,0.0,60.0,0.0,BA2135TFBQEY -> BA2239CPJTFB,BA2135 -> BA2239,F16C0Y165 -> F0C0Y76,BA2135TFBQEY,0.0
P024644,0.0,0.3,0.0,0.0,92.0,0.0,BA2218CPJTFB,,,BA2218CPJTFB,0.0
P024658,0.0,0.89,0.0,0.0,181.0,0.0,BA2231CPJTFB,BA2231,F0C0Y76,BA2231CPJTFB,0.0
P024663,5.8,4.89,0.0,5.8,73.0,0.0,BA2237CPJTFB,BA2237,F0C0Y76,BA2237CPJTFB,16.4
P024670,2.2,2.33,0.0,2.2,64.0,0.0,BA2237CPJTFB,BA2237,F0C0Y76,BA2237CPJTFB,16.4
P024714,0.0,0.37,0.0,0.0,64.0,0.0,BA2363CPJTFB,BA2363,F0C0Y76,BA2363CPJTFB,0.0
P024718,6.6,5.69,0.0,6.6,73.0,0.0,BA2391CPJTFB,BA2391,F16C0Y165,BA2391CPJTFB,16.72
P024725,4.0,2.64,0.0,4.0,64.0,0.0,BA2391CPJTFB,BA2391,F16C0Y165,BA2391CPJTFB,16.72
P024739,0.0,0.03,0.0,0.0,155.0,0.0,BA2018QEYTFB -> BA2422CPJQEY,BA2018 -> BA2422,F16C0Y165 -> F0C0Y76,BA2422CPJQEY,13.44
P024740,0.2,0.6,0.0,0.2,73.0,0.0,BA2018QEYTFB -> BA2422CPJQEY,BA2018 -> BA2422,F16C0Y165 -> F0C0Y76,BA2422CPJQEY,13.44
P024747,1.4,1.73,0.0,1.4,64.0,0.0,BA2018QEYTFB -> BA2422CPJQEY,BA2018 -> BA2422,F16C0Y165 -> F0C0Y76,BA2422CPJQEY,13.44
P024754,0.2,0.31,0.0,0.2,92.0,0.0,BA2624QEYTFB -> BA2422CPJQEY,BA2624 -> BA2422,F16C0Y165 -> F0C0Y76,BA2422CPJQEY,13.44
P024758,1.0,1.06,0.0,1.0,64.0,0.0,BA2624QEYTFB -> BA2422CPJQEY,BA2624 -> BA2422,F16C0Y165 -> F0C0Y76,BA2422CPJQEY,13.44
P024759,0.2,0.47,0.0,0.2,90.0,0.0,BA2624QEYTFB -> BA2422CPJQEY,BA2624 -> BA2422,F16C0Y165 -> F0C0Y76,BA2422CPJQEY,13.44
P024765,0.2,0.48,0.0,0.2,92.0,0.0,BA2502CPJQEY -> BA2246QEYTFB,BA2502 -> BA2246,F16C0Y165 -> F16C0Y165,BA2246QEYTFB,9.96
P024782,0.0,0.29,0.0,0.0,167.0,0.0,BA2502CPJQEY -> BA2570QEYTFB,BA2502 -> BA2570,F16C0Y165 -> F16C0Y165,BA2502CPJQEY,2.4
P024815,0.0,0.33,0.0,0.0,229.0,0.0,AA0300TFBTGP -> BA2239CPJTFB,AA0300 -> BA2239,F16C0Y165 -> F0C0Y76,AA0300TFBTGP,0.0
P024839,0.2,0.11,0.0,0.2,134.0,0.0,AA0328TFBTKD -> BA2237CPJTFB,AA0328 -> BA2237,F16C0Y165 -> F0C0Y76,BA2237CPJTFB,16.4
P024841,0.0,0.08,0.0,0.0,145.0,0.0,AA0328TFBTKD -> BA2237CPJTFB,AA0328 -> BA2237,F16C0Y165 -> F0C0Y76,BA2237CPJTFB,16.4
P024842,0.0,0.04,0.0,0.0,180.0,0.0,AA0328TFBTKD -> BA2237CPJTFB,AA0328 -> BA2237,F16C0Y165 -> F0C0Y76,BA2237CPJTFB,16.4
P024846,0.6,0.73,0.0,0.6,107.0,0.0,AA0328TFBTKD -> BA2237CPJTFB,AA0328 -> BA2237,F16C0Y165 -> F0C0Y76,BA2237CPJTFB,16.4
P024854,0.0,0.19,0.0,0.0,231.0,0.0,BA2617QEYTKD -> BA2301CPJQEY,BA2617 -> BA2301,F0C0Y76 -> F0C0Y76,BA2301CPJQEY,2.4
P024860,0.0,0.34,0.0,0.0,252.0,0.0,AA0226TFBTKD -> BA2363CPJTFB,super_AA0226 -> BA2363,F16C0Y165 -> F0C0Y76,AA0226TFBTKD,3.44
P024868,0.0,0.01,0.0,0.0,107.0,0.0,AA0226TFBTKD -> BA2363CPJTFB,super_AA0226 -> BA2363,F16C0Y165 -> F0C0Y76,AA0226TFBTKD,3.44
P024899,0.0,0.34,0.0,0.0,168.0,0.0,AA0404QEYTKD -> BA2514CPJQEY,AA0404 -> BA2514,F0C0Y76 -> F12C12Y48,AA0404QEYTKD,10.24
P024906,0.0,0.2,0.0,0.0,198.0,0.0,AA0372TFBTNG -> BA2363CPJTFB,AA0372 -> BA2363,F0C0Y76 -> F0C0Y76,AA0372TFBTNG,21.52
P024956,0.0,0.01,0.0,0.0,126.0,0.0,AA0504TFBTOB -> BA2269CPJTFB,AA0504 -> BA2269,F16C0Y165 -> F16C0Y165,AA0504TFBTOB,10.68
P024982,0.0,0.01,0.0,0.0,142.0,0.0,AA0508TFBTOB -> BA2391CPJTFB,AA0508 -> BA2391,F16C0Y165 -> F16C0Y165,BA2391CPJTFB,16.72
P024984,0.0,0.01,0.0,0.0,159.0,0.0,AA0508TFBTOB -> BA2391CPJTFB,AA0508 -> BA2391,F16C0Y165 -> F16C0Y165,BA2391CPJTFB,16.72
P025004,0.0,0.2,0.0,0.0,182.0,0.0,BA2580TFBZFH -> BA2218CPJTFB,BA2580,F0C0Y76,BA2580TFBZFH,17.32
P025015,0.0,0.04,0.0,0.0,182.0,0.0,BA2584TFBZFH -> BA2237CPJTFB,BA2584 -> BA2237,F0C0Y76 -> F0C0Y76,BA2584TFBZFH,27.44
P025016,0.0,0.76,0.0,0.0,252.0,0.0,BA2584TFBZFH -> BA2237CPJTFB,BA2584 -> BA2237,F0C0Y76 -> F0C0Y76,BA2584TFBZFH,27.44
P025017,0.0,0.02,0.0,0.0,197.0,0.0,BA2584TFBZFH -> BA2237CPJTFB,BA2584 -> BA2237,F0C0Y76 -> F0C0Y76,BA2584TFBZFH,27.44
P025018,2.2,1.34,0.0,2.2,209.0,0.0,BA2584TFBZFH -> BA2237CPJTFB,BA2584 -> BA2237,F0C0Y76 -> F0C0Y76,BA2584TFBZFH,27.44
P025022,0.0,0.04,0.0,0.0,187.0,0.0,BA2584TFBZFH -> BA2237CPJTFB,BA2584 -> BA2237,F0C0Y76 -> F0C0Y76,BA2584TFBZFH,27.44
P025026,0.0,0.02,0.0,0.0,182.0,0.0,BA2542TFBZFH -> BA2269CPJTFB,BA2542 -> BA2269,F0C0Y76 -> F16C0Y165,BA2542TFBZFH,13.4
P025028,0.0,0.02,0.0,0.0,197.0,0.0,BA2542TFBZFH -> BA2269CPJTFB,BA2542 -> BA2269,F0C0Y76 -> F16C0Y165,BA2542TFBZFH,13.4
P025048,0.0,0.04,0.0,0.0,182.0,0.0,BA2542TFBZFH -> BA2502CPJQEY -> BA2246QEYTFB,BA2542 -> BA2502 -> BA2246,F0C0Y76 -> F16C0Y165 -> F16C0Y165,BA2542TFBZFH,13.4
P025057,0.0,0.49,0.0,0.0,285.0,0.0,BA2542TFBZFH -> BA2502CPJQEY -> BA2246QEYTFB,BA2542 -> BA2502 -> BA2246,F0C0Y76 -> F16C0Y165 -> F16C0Y165,BA2542TFBZFH,13.4
P025070,0.0,0.02,0.0,0.0,160.0,0.0,BA2314TFBZWS -> BA2237CPJTFB,BA2314 -> BA2237,F16C0Y165 -> F0C0Y76,BA2237CPJTFB,16.4
P025073,0.0,0.34,0.0,0.0,194.0,0.0,BA2314TFBZWS -> BA2237CPJTFB,BA2314 -> BA2237,F16C0Y165 -> F0C0Y76,BA2237CPJTFB,16.4
